Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,00000163,8,00,00,00,00,00,09,56,59,28083.652770,R
,0,00000163,8,00,00,00,00,00,09,56,5A,28083.654740,R
,0,00000163,8,00,00,00,00,00,09,56,5B,28083.656780,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.658490,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.658750,R
,0,00000163,8,00,00,00,00,00,09,56,5C,28083.659000,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.659260,R
,0,00000163,8,00,00,00,00,00,09,56,5D,28083.660880,R
,0,00000163,8,00,00,00,00,00,09,56,5E,28083.662930,R
,0,00000163,8,00,00,00,00,00,09,56,5F,28083.664980,R
,0,00000163,8,00,00,00,00,00,09,56,60,28083.667020,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.668470,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.668730,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.668990,R
,0,00000163,8,00,00,00,00,00,09,56,61,28083.669240,R
,0,00000163,8,00,00,00,00,00,09,56,62,28083.671120,R
,0,00000163,8,00,00,00,00,00,09,56,63,28083.673170,R
,0,00000163,8,00,00,00,00,00,09,57,00,28083.675130,R
,0,00000163,8,00,00,00,00,00,09,57,01,28083.677180,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.678460,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.678710,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.678970,R
,0,00000163,8,00,00,00,00,00,09,57,02,28083.679230,R
,0,00000163,8,00,00,00,00,00,09,57,03,28083.681270,R
,0,00000163,8,00,00,00,00,00,09,57,04,28083.683320,R
,0,00000163,8,00,00,00,00,00,09,57,05,28083.685370,R
,0,00000163,8,00,00,00,00,00,09,57,06,28083.687420,R
,0,000000A0,8,49,07,00,00,00,00,00,00,28083.688440,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.688700,R
,0,000000B0,8,AD,07,00,00,00,00,00,00,28083.688950,R
,0,000000C0,8,11,08,00,00,00,00,00,00,28083.689210,R
,0,00000163,8,00,00,00,00,00,09,57,07,28083.689470,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.689720,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.689980,R
,0,00000163,8,00,00,00,00,00,09,57,08,28083.691510,R
,0,00000163,8,00,00,00,00,00,09,57,09,28083.693480,R
,0,00000163,8,00,00,00,00,00,09,57,0A,28083.695530,R
,0,00000163,8,00,00,00,00,00,09,57,0B,28083.697570,R
,0,000000A0,8,4E,07,00,00,00,00,00,00,28083.698510,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.698680,R
,0,000000B0,8,B2,07,00,00,00,00,00,00,28083.698940,R
,0,000000C0,8,16,08,00,00,00,00,00,00,28083.699190,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.699450,R
,0,00000163,8,00,00,00,00,00,09,57,0C,28083.699710,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.699960,R
,0,00000163,8,00,00,00,00,00,09,57,0D,28083.701670,R
,0,00000163,8,00,00,00,00,00,09,57,0E,28083.703720,R
,0,00000163,8,00,00,00,00,00,09,57,0F,28083.705770,R
,0,00000163,8,00,00,00,00,00,09,57,10,28083.707810,R
,0,000000A0,8,53,07,00,00,00,00,00,00,28083.708500,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.708750,R
,0,000000B0,8,B7,07,00,00,00,00,00,00,28083.708920,R
,0,000000C0,8,1B,08,00,00,00,00,00,00,28083.709180,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.709430,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.709690,R
,0,00000163,8,00,00,00,00,00,09,57,11,28083.709950,R
,0,00000163,8,00,00,00,00,00,09,57,12,28083.711820,R
,0,00000163,8,00,00,00,00,00,09,57,13,28083.713870,R
,0,00000163,8,00,00,00,00,00,09,57,14,28083.715920,R
,0,00000163,8,00,00,00,00,00,09,57,15,28083.717970,R
,0,000000A0,8,58,07,00,00,00,00,00,00,28083.718480,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.718740,R
,0,000000B0,8,BC,07,00,00,00,00,00,00,28083.718990,R
,0,000000C0,8,20,08,00,00,00,00,00,00,28083.719160,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.719420,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.719670,R
,0,00000163,8,00,00,00,00,00,09,57,16,28083.720020,R
,0,00000163,8,00,00,00,00,00,09,57,17,28083.722060,R
,0,00000163,8,00,00,00,00,00,09,57,18,28083.724110,R
,0,00000163,8,00,00,00,00,00,09,57,19,28083.726160,R
,0,00000163,8,00,00,00,00,00,09,57,1A,28083.728210,R
,0,000000A1,8,91,05,00,00,00,00,00,00,28083.728460,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.728720,R
,0,000000B1,8,91,05,00,00,00,00,00,00,28083.728980,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.729230,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.729400,R
,0,00000163,8,00,00,00,00,00,09,57,1B,28083.730170,R
,0,00000163,8,00,00,00,00,00,09,57,1C,28083.732220,R
,0,00000163,8,00,00,00,00,00,09,57,1D,28083.734270,R
,0,00000163,8,00,00,00,00,00,09,57,1E,28083.736310,R
,0,00000163,8,00,00,00,00,00,09,57,1F,28083.738360,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.738620,R
,0,000000A1,8,96,05,00,00,00,00,00,00,28083.738870,R
,0,000000B1,8,96,05,00,00,00,00,00,00,28083.739130,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.739390,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.739560,R
,0,00000163,8,00,00,00,00,00,09,57,20,28083.740410,R
,0,00000163,8,00,00,00,00,00,09,57,21,28083.742460,R
,0,00000163,8,00,00,00,00,00,09,57,22,28083.744510,R
,0,00000163,8,00,00,00,00,00,09,57,23,28083.746550,R
,0,000000A1,8,9B,05,00,00,00,00,00,00,28083.748430,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.748690,R
,0,000000B1,8,9B,05,00,00,00,00,00,00,28083.748940,R
,0,00000163,8,00,00,00,00,00,09,57,24,28083.749200,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.749460,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.749710,R
,0,00000163,8,00,00,00,00,00,09,57,25,28083.750570,R
,0,00000163,8,00,00,00,00,00,09,57,26,28083.752610,R
,0,00000163,8,00,00,00,00,00,09,57,27,28083.754660,R
,0,00000163,8,00,00,00,00,00,09,57,28,28083.756710,R
,0,000000C4,8,9B,05,00,00,00,00,00,00,28083.758420,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.758670,R
,0,00000163,8,00,00,00,00,00,09,57,29,28083.758930,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.759180,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.759440,R
,0,00000163,8,00,00,00,00,00,09,57,2A,28083.760810,R
,0,00000163,8,00,00,00,00,00,09,57,2B,28083.762850,R
,0,00000163,8,00,00,00,00,00,09,57,2C,28083.764900,R
,0,00000163,8,00,00,00,00,00,09,57,2D,28083.766950,R
,0,000000C4,8,9B,05,00,00,00,00,00,00,28083.768400,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.768660,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.768910,R
,0,00000163,8,00,00,00,00,00,09,57,2E,28083.769170,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.769420,R
,0,00000163,8,00,00,00,00,00,09,57,2F,28083.770960,R
,0,00000163,8,00,00,00,00,00,09,57,30,28083.773010,R
,0,00000163,8,00,00,00,00,00,09,57,31,28083.775060,R
,0,00000163,8,00,00,00,00,00,09,57,32,28083.777100,R
,0,000000C4,8,9B,05,00,00,00,00,00,00,28083.778470,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.778640,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.778900,R
,0,00000163,8,00,00,00,00,00,09,57,33,28083.779150,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.779410,R
,0,00000163,8,00,00,00,00,00,09,57,34,28083.781200,R
,0,00000163,8,00,00,00,00,00,09,57,35,28083.783250,R
,0,00000163,8,00,00,00,00,00,09,57,36,28083.785210,R
,0,00000163,8,00,00,00,00,00,09,57,37,28083.787260,R
,0,000000C4,8,9B,05,00,00,00,00,00,00,28083.788450,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.788710,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.788970,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.789140,R
,0,00000163,8,00,00,00,00,00,09,57,38,28083.789390,R
,0,00000163,8,00,00,00,00,00,09,57,39,28083.791350,R
,0,00000163,8,00,00,00,00,00,09,57,3A,28083.793400,R
,0,00000163,8,00,00,00,00,00,09,57,3B,28083.795450,R
,0,00000163,8,00,00,00,00,00,09,57,3C,28083.797500,R
,0,000000C4,8,9B,05,00,00,00,00,00,00,28083.798440,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.798690,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.798950,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.799210,R
,0,00000163,8,00,00,00,00,00,09,57,3D,28083.799550,R
,0,00000163,8,00,00,00,00,00,09,57,3E,28083.801590,R
,0,00000163,8,00,00,00,00,00,09,57,3F,28083.803640,R
,0,00000163,8,00,00,00,00,00,09,57,40,28083.805610,R
,0,00000163,8,00,00,00,00,00,09,57,41,28083.807650,R
,0,000000A3,8,58,07,00,00,00,00,00,00,28083.808420,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.808680,R
,0,000000B3,8,20,08,00,00,00,00,00,00,28083.808930,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.809190,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.809450,R
,0,00000163,8,00,00,00,00,00,09,57,42,28083.809700,R
,0,00000163,8,00,00,00,00,00,09,57,43,28083.811750,R
,0,00000163,8,00,00,00,00,00,09,57,44,28083.813800,R
,0,00000163,8,00,00,00,00,00,09,57,45,28083.815850,R
,0,00000163,8,00,00,00,00,00,09,57,46,28083.817890,R
,0,000000A3,8,58,07,00,00,00,00,00,00,28083.818410,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.818660,R
,0,000000B3,8,20,08,00,00,00,00,00,00,28083.818920,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.819170,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.819430,R
,0,00000163,8,00,00,00,00,00,09,57,47,28083.819940,R
,0,00000163,8,00,00,00,00,00,09,57,48,28083.821990,R
,0,00000163,8,00,00,00,00,00,09,57,49,28083.823950,R
,0,00000163,8,00,00,00,00,00,09,57,4A,28083.826000,R
,0,00000163,8,00,00,00,00,00,09,57,4B,28083.828050,R
,0,000000A3,8,58,07,00,00,00,00,00,00,28083.828390,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.828650,R
,0,000000B3,8,20,08,00,00,00,00,00,00,28083.828900,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.829160,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.829410,R
,0,00000163,8,00,00,00,00,00,09,57,4C,28083.830100,R
,0,00000163,8,00,00,00,00,00,09,57,4D,28083.832140,R
,0,00000163,8,00,00,00,00,00,09,57,4E,28083.834190,R
,0,00000163,8,00,00,00,00,00,09,57,4F,28083.836240,R
,0,00000163,8,00,00,00,00,00,09,57,50,28083.838290,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.838540,R
,0,000000A3,8,58,07,00,00,00,00,00,00,28083.838710,R
,0,000000B3,8,20,08,00,00,00,00,00,00,28083.838970,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.839230,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.839480,R
,0,00000163,8,00,00,00,00,00,09,57,51,28083.840340,R
,0,00000163,8,00,00,00,00,00,09,57,52,28083.842300,R
,0,00000163,8,00,00,00,00,00,09,57,53,28083.844350,R
,0,00000163,8,00,00,00,00,00,09,57,54,28083.846390,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.848440,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.848700,R
,0,00000163,8,00,00,00,00,00,09,57,55,28083.848870,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.849130,R
,0,00000163,8,00,00,00,00,00,09,57,56,28083.850490,R
,0,00000163,8,00,00,00,00,00,09,57,57,28083.852540,R
,0,00000163,8,00,00,00,00,00,09,57,58,28083.854590,R
,0,00000163,8,00,00,00,00,00,09,57,59,28083.856630,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.858430,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.858680,R
,0,00000163,8,00,00,00,00,00,09,57,5A,28083.858850,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.859110,R
,0,00000163,8,00,00,00,00,00,09,57,5B,28083.860730,R
,0,00000163,8,00,00,00,00,00,09,57,5C,28083.862690,R
,0,00000163,8,00,00,00,00,00,09,57,5D,28083.864740,R
,0,00000163,8,00,00,00,00,00,09,57,5E,28083.866790,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.868410,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.868670,R
,0,00000163,8,00,00,00,00,00,09,57,5F,28083.868920,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.869090,R
,0,00000163,8,00,00,00,00,00,09,57,60,28083.870890,R
,0,00000163,8,00,00,00,00,00,09,57,61,28083.872930,R
,0,00000163,8,00,00,00,00,00,09,57,62,28083.874980,R
,0,00000163,8,00,00,00,00,00,09,57,63,28083.877030,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.878390,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.878650,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.878910,R
,0,00000163,8,00,00,00,00,00,09,58,00,28083.879160,R
,0,00000163,8,00,00,00,00,00,09,58,01,28083.881040,R
,0,00000163,8,00,00,00,00,00,09,58,02,28083.883090,R
,0,00000163,8,00,00,00,00,00,09,58,03,28083.885140,R
,0,00000163,8,00,00,00,00,00,09,58,04,28083.887180,R
,0,000000A0,8,5D,07,00,00,00,00,00,00,28083.888380,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.888630,R
,0,000000B0,8,C1,07,00,00,00,00,00,00,28083.888890,R
,0,000000C0,8,25,08,00,00,00,00,00,00,28083.889150,R
,0,00000163,8,00,00,00,00,00,09,58,05,28083.889400,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.889570,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.889830,R
,0,00000163,8,00,00,00,00,00,09,58,06,28083.891280,R
,0,00000163,8,00,00,00,00,00,09,58,07,28083.893330,R
,0,00000163,8,00,00,00,00,00,09,58,08,28083.895380,R
,0,00000163,8,00,00,00,00,00,09,58,09,28083.897420,R
,0,000000A0,8,62,07,00,00,00,00,00,00,28083.898360,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.898620,R
,0,000000B0,8,C6,07,00,00,00,00,00,00,28083.898870,R
,0,000000C0,8,2A,08,00,00,00,00,00,00,28083.899130,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.899390,R
,0,00000163,8,00,00,00,00,00,09,58,0A,28083.899640,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.899900,R
,0,00000163,8,00,00,00,00,00,09,58,0B,28083.901430,R
,0,00000163,8,00,00,00,00,00,09,58,0C,28083.903480,R
,0,00000163,8,00,00,00,00,00,09,58,0D,28083.905530,R
,0,00000163,8,00,00,00,00,00,09,58,0E,28083.907580,R
,0,000000A0,8,67,07,00,00,00,00,00,00,28083.908350,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.908600,R
,0,000000B0,8,CB,07,00,00,00,00,00,00,28083.908860,R
,0,000000C0,8,2F,08,00,00,00,00,00,00,28083.909110,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.909370,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.909630,R
,0,00000163,8,00,00,00,00,00,09,58,0F,28083.909880,R
,0,00000163,8,00,00,00,00,00,09,58,10,28083.911670,R
,0,00000163,8,00,00,00,00,00,09,58,11,28083.913720,R
,0,00000163,8,00,00,00,00,00,09,58,12,28083.915770,R
,0,00000163,8,00,00,00,00,00,09,58,13,28083.917730,R
,0,000000A0,8,6C,07,00,00,00,00,00,00,28083.918330,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.918590,R
,0,000000B0,8,D0,07,00,00,00,00,00,00,28083.918840,R
,0,000000C0,8,34,08,00,00,00,00,00,00,28083.919100,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.919350,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.919610,R
,0,00000163,8,00,00,00,00,00,09,58,14,28083.919870,R
,0,00000163,8,00,00,00,00,00,09,58,15,28083.921830,R
,0,00000163,8,00,00,00,00,00,09,58,16,28083.923880,R
,0,00000163,8,00,00,00,00,00,09,58,17,28083.925930,R
,0,00000163,8,00,00,00,00,00,09,58,18,28083.927970,R
,0,000000A1,8,A0,05,00,00,00,00,00,00,28083.928400,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.928660,R
,0,000000B1,8,A0,05,00,00,00,00,00,00,28083.928830,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.929080,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.929340,R
,0,00000163,8,00,00,00,00,00,09,58,19,28083.930020,R
,0,00000163,8,00,00,00,00,00,09,58,1A,28083.932070,R
,0,00000163,8,00,00,00,00,00,09,58,1B,28083.934120,R
,0,00000163,8,00,00,00,00,00,09,58,1C,28083.936170,R
,0,00000163,8,00,00,00,00,00,09,58,1D,28083.938210,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.938380,R
,0,000000A1,8,A5,05,00,00,00,00,00,00,28083.938640,R
,0,000000B1,8,A5,05,00,00,00,00,00,00,28083.938900,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.939150,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.939410,R
,0,00000163,8,00,00,00,00,00,09,58,1E,28083.940180,R
,0,00000163,8,00,00,00,00,00,09,58,1F,28083.942220,R
,0,00000163,8,00,00,00,00,00,09,58,20,28083.944270,R
,0,00000163,8,00,00,00,00,00,09,58,21,28083.946320,R
,0,000000A1,8,AA,05,00,00,00,00,00,00,28083.948370,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.948620,R
,0,000000B1,8,AA,05,00,00,00,00,00,00,28083.948880,R
,0,00000163,8,00,00,00,00,00,09,58,22,28083.949050,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.949310,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.949560,R
,0,00000163,8,00,00,00,00,00,09,58,23,28083.950420,R
,0,00000163,8,00,00,00,00,00,09,58,24,28083.952460,R
,0,00000163,8,00,00,00,00,00,09,58,25,28083.954510,R
,0,00000163,8,00,00,00,00,00,09,58,26,28083.956470,R
,0,000000C4,8,AA,05,00,00,00,00,00,00,28083.958350,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.958610,R
,0,00000163,8,00,00,00,00,00,09,58,27,28083.958860,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.959120,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.959380,R
,0,00000163,8,00,00,00,00,00,09,58,28,28083.960570,R
,0,00000163,8,00,00,00,00,00,09,58,29,28083.962620,R
,0,00000163,8,00,00,00,00,00,09,58,2A,28083.964670,R
,0,00000163,8,00,00,00,00,00,09,58,2B,28083.966710,R
,0,000000C4,8,AA,05,00,00,00,00,00,00,28083.968340,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.968590,R
,0,00000163,8,00,00,00,00,00,09,58,2C,28083.968850,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.969100,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.969360,R
,0,00000163,8,00,00,00,00,00,09,58,2D,28083.970810,R
,0,00000163,8,00,00,00,00,00,09,58,2E,28083.972860,R
,0,00000163,8,00,00,00,00,00,09,58,2F,28083.974820,R
,0,00000163,8,00,00,00,00,00,09,58,30,28083.976870,R
,0,000000C4,8,AA,05,00,00,00,00,00,00,28083.978320,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.978580,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.978830,R
,0,00000163,8,00,00,00,00,00,09,58,31,28083.979090,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.979340,R
,0,00000163,8,00,00,00,00,00,09,58,32,28083.980970,R
,0,00000163,8,00,00,00,00,00,09,58,33,28083.983010,R
,0,00000163,8,00,00,00,00,00,09,58,34,28083.985060,R
,0,00000163,8,00,00,00,00,00,09,58,35,28083.987110,R
,0,000000C4,8,AA,05,00,00,00,00,00,00,28083.988300,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.988560,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.988820,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.989070,R
,0,00000163,8,00,00,00,00,00,09,58,36,28083.989330,R
,0,00000163,8,00,00,00,00,00,09,58,37,28083.991210,R
,0,00000163,8,00,00,00,00,00,09,58,38,28083.993170,R
,0,00000163,8,00,00,00,00,00,09,58,39,28083.995220,R
,0,00000163,8,00,00,00,00,00,09,58,3A,28083.997260,R
,0,000000C4,8,AA,05,00,00,00,00,00,00,28083.998370,R
,0,00000090,8,64,00,00,00,00,00,00,00,28083.998630,R
,0,00000230,8,64,00,00,00,00,00,00,00,28083.998800,R
,0,00000323,8,64,00,00,00,00,00,00,00,28083.999060,R
,0,00000163,8,00,00,00,00,00,09,58,3B,28083.999310,R
,0,00000163,8,00,00,00,00,00,09,58,3C,28084.001360,R
,0,00000163,8,00,00,00,00,00,09,58,3D,28084.003410,R
,0,00000163,8,00,00,00,00,00,09,58,3E,28084.005460,R
,0,00000163,8,00,00,00,00,00,09,58,3F,28084.007500,R
,0,000000A3,8,6C,07,00,00,00,00,00,00,28084.008360,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.008610,R
,0,000000B3,8,34,08,00,00,00,00,00,00,28084.008780,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.009040,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.009300,R
,0,00000163,8,00,00,00,00,00,09,58,40,28084.009550,R
,0,00000163,8,00,00,00,00,00,09,58,41,28084.011600,R
,0,00000163,8,00,00,00,00,00,09,58,42,28084.013560,R
,0,00000163,8,00,00,00,00,00,09,58,43,28084.015610,R
,0,00000163,8,00,00,00,00,00,09,58,44,28084.017660,R
,0,000000A3,8,6C,07,00,00,00,00,00,00,28084.018340,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.018600,R
,0,000000B3,8,34,08,00,00,00,00,00,00,28084.018850,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.019110,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.019280,R
,0,00000163,8,00,00,00,00,00,09,58,45,28084.019710,R
,0,00000163,8,00,00,00,00,00,09,58,46,28084.021750,R
,0,00000163,8,00,00,00,00,00,09,58,47,28084.023800,R
,0,00000163,8,00,00,00,00,00,09,58,48,28084.025850,R
,0,00000163,8,00,00,00,00,00,09,58,49,28084.027900,R
,0,000000A3,8,6C,07,00,00,00,00,00,00,28084.028330,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.028580,R
,0,000000B3,8,34,08,00,00,00,00,00,00,28084.028840,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.029090,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.029350,R
,0,00000163,8,00,00,00,00,00,09,58,4A,28084.029860,R
,0,00000163,8,00,00,00,00,00,09,58,4B,28084.031910,R
,0,00000163,8,00,00,00,00,00,09,58,4C,28084.033960,R
,0,00000163,8,00,00,00,00,00,09,58,4D,28084.036010,R
,0,00000163,8,00,00,00,00,00,09,58,4E,28084.038050,R
,0,000000A3,8,6C,07,00,00,00,00,00,00,28084.038310,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.038570,R
,0,000000B3,8,34,08,00,00,00,00,00,00,28084.038820,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.039080,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.039330,R
,0,00000163,8,00,00,00,00,00,09,58,4F,28084.040100,R
,0,00000163,8,00,00,00,00,00,09,58,50,28084.042150,R
,0,00000163,8,00,00,00,00,00,09,58,51,28084.044200,R
,0,00000163,8,00,00,00,00,00,09,58,52,28084.046250,R
,0,00000163,8,00,00,00,00,00,09,58,53,28084.048290,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.048460,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.048720,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.048980,R
,0,00000163,8,00,00,00,00,00,09,58,54,28084.050260,R
,0,00000163,8,00,00,00,00,00,09,58,55,28084.052300,R
,0,00000163,8,00,00,00,00,00,09,58,56,28084.054350,R
,0,00000163,8,00,00,00,00,00,09,58,57,28084.056400,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.058280,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.058530,R
,0,00000163,8,00,00,00,00,00,09,58,58,28084.058790,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.059050,R
,0,00000163,8,00,00,00,00,00,09,58,59,28084.060500,R
,0,00000163,8,00,00,00,00,00,09,58,5A,28084.062540,R
,0,00000163,8,00,00,00,00,00,09,58,5B,28084.064590,R
,0,00000163,8,00,00,00,00,00,09,58,5C,28084.066640,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.068350,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.068600,R
,0,00000163,8,00,00,00,00,00,09,58,5D,28084.068770,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.069030,R
,0,00000163,8,00,00,00,00,00,09,58,5E,28084.070650,R
,0,00000163,8,00,00,00,00,00,09,58,5F,28084.072700,R
,0,00000163,8,00,00,00,00,00,09,58,60,28084.074750,R
,0,00000163,8,00,00,00,00,00,09,58,61,28084.076790,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.078330,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.078590,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.078760,R
,0,00000163,8,00,00,00,00,00,09,58,62,28084.079010,R
,0,00000163,8,00,00,00,00,00,09,58,63,28084.080890,R
,0,00000163,8,00,00,00,00,00,09,59,00,28084.082940,R
,0,00000163,8,00,00,00,00,00,09,59,01,28084.084990,R
,0,00000163,8,00,00,00,00,00,09,59,02,28084.087030,R
,0,000000A0,8,71,07,00,00,00,00,00,00,28084.088310,R
,0,00000090,8,64,00,00,00,00,00,00,00,28084.088570,R
,0,000000B0,8,D5,07,00,00,00,00,00,00,28084.088830,R
,0,000000C0,8,39,08,00,00,00,00,00,00,28084.089080,R
,0,00000163,8,00,00,00,00,00,09,59,03,28084.089250,R
,0,00000230,8,64,00,00,00,00,00,00,00,28084.089510,R
,0,00000323,8,64,00,00,00,00,00,00,00,28084.089770,R
,0,00000163,8,00,00,00,00,00,09,59,04,28084.091050,R
,0,00000163,8,00,00,00,00,00,09,59,05,28084.093090,R
,0,00000163,8,00,00,00,00,00,09,59,06,28084.095140,R
,0,00000163,8,00,00,00,00,00,09,59,07,28084.097190,R
,0,000000A0,8,76,07,00,00,00,00,00,00,28084.098300,R
