Chn,dec,id,Time,t,B0,B0,B0,,C0,,,,,,,
,0,163,27627.60021,,,,,,,,,,,,,
,0,565,27627.60055,,,,,,,,,,,,,
,0,163,27627.60226,,,,,,,,,,,,,
,0,565,27627.6026,,,,,,,,,,,,,
,0,163,27627.6043,,,,,,,,,,,,,
,0,565,27627.60465,,,,,,,,,,,,,
,0,000000A0,27627.60516,,,,,,,,,,,,,
,0,90,27627.60541,,,,,,,,,,,,,
,0,98,27627.60567,,,,,,,,,,,,,
,0,000000B0,27627.60593,,,,,,,,,,,,,
,0,000000B2,27627.60618,,,,,,,,,,,,,
,0,000000C0,27627.60644,,,,,,,,,,,,,
,0,163,27627.60661,,,,,,,,,,,,,
,0,230,27627.60686,,,,,,,,,,,,,
,0,323,27627.60712,,,,,,,,,,,,,
,0,500,27627.60738,,,,,,,,,,,,,
,0,565,27627.60763,,,,,,,,,,,,,
,0,163,27627.60831,,,,,,,,,,,,,
,0,565,27627.60874,,,,,,,,,,,,,
,0,163,27627.61036,,,,,,,,,,,,,
,0,565,27627.61079,,,,,,,,,,,,,
,0,163,27627.61241,,,,,,,,,,,,,
,0,565,27627.61284,,,,,,,,,,,,,
,0,163,27627.61446,,,,,,,,,,,,,
,0,565,27627.61489,,,,,,,,,,,,,
,0,000000A0,27627.61514,,,,,,,,,,,,,
,0,90,27627.6154,,,,,,,,,,,,,
,0,98,27627.61565,,,,,,,,,,,,,
,0,000000B0,27627.61591,,,,,,,,,,,,,
,0,000000B2,27627.61617,,,,,,,,,,,,,
,0,000000C0,27627.61642,,,,,,,,,,,,,
,0,163,27627.61668,,,,,,,,,,,,,
,0,230,27627.61693,,,,,,,,,,,,,
,0,323,27627.6171,,,,,,,,,,,,,
,0,500,27627.61736,,,,,,,,,,,,,
,0,565,27627.61762,,,,,,,,,,,,,
,0,163,27627.61855,,,,,,,,,,,,,
,0,565,27627.6189,,,,,,,,,,,,,
,0,163,27627.6206,,,,,,,,,,,,,
,0,565,27627.62094,,,,,,,,,,,,,
,0,163,27627.62265,,,,,,,,,,,,,
,0,565,27627.62299,,,,,,,,,,,,,
,0,163,27627.6247,,,,,,,,,,,,,
,0,565,27627.62504,,,,,,,,,,,,,
,0,90,27627.6253,,,,,,,,,,,,,
,0,98,27627.62555,,,,,,,,,,,,,
,0,000000A0,27627.62581,,,,,,,,,,,,,
,0,000000B0,27627.62606,,,,,,,,,,,,,
,0,000000B2,27627.62632,,,,,,,,,,,,,
,0,000000C0,27627.62649,,,,,,,,,,,,,
,0,163,27627.62675,,,,,,,,,,,,,
,0,230,27627.627,,,,,,,,,,,,,
,0,323,27627.62726,,,,,,,,,,,,,
,0,500,27627.62751,,,,,,,,,,,,,
,0,565,27627.62777,,,,,,,,,,,,,
,0,163,27627.62871,,,,,,,,,,,,,
,0,565,27627.62914,,,,,,,,,,,,,
,0,163,27627.63076,,,,,,,,,,,,,
,0,565,27627.63118,,,,,,,,,,,,,
,0,163,27627.63281,,,,,,,,,,,,,
,0,565,27627.63323,,,,,,,,,,,,,
,0,163,27627.63485,,,,,,,,,,,,,
,0,000000A0,27627.63519,,,,,,,,,,,,,
,0,90,27627.63537,,,,,,,,,,,,,
,0,98,27627.63562,,,,,,,,,,,,,
,0,000000B0,27627.63588,,,,,,,,,,,,,
,0,000000B2,27627.63613,,,,,,,,,,,,,
,0,000000C0,27627.63639,,,,,,,,,,,,,
,0,230,27627.63665,,,,,,,,,,,,,
,0,323,27627.6369,,,,,,,,,,,,,
,0,500,27627.63716,,,,,,,,,,,,,
,0,163,27627.63741,,,,,,,,,,,,,
,0,565,27627.63767,,,,,,,,,,,,,
,0,565,27627.63784,,,,,,,,,,,,,
,0,163,27627.63895,,,,,,,,,,,,,
,0,565,27627.63929,,,,,,,,,,,,,
,0,163,27627.641,,,,,,,,,,,,,
,0,565,27627.64134,,,,,,,,,,,,,
,0,163,27627.64305,,,,,,,,,,,,,
,0,565,27627.64339,,,,,,,,,,,,,
,0,163,27627.64501,,,,,,,,,,,,,
,0,90,27627.64526,,,,,,,,,,,,,
,0,98,27627.64552,,,,,,,,,,,,,
,0,000000A1,27627.64578,,,,,,,,,,,,,
,0,000000B1,27627.64603,,,,,,,,,,,,,
,0,000000B2,27627.64629,,,,,,,,,,,,,
,0,230,27627.64654,,,,,,,,,,,,,
,0,323,27627.6468,,,,,,,,,,,,,
,0,500,27627.64706,,,,,,,,,,,,,
,0,565,27627.64723,,,,,,,,,,,,,
,0,163,27627.64748,,,,,,,,,,,,,
,0,565,27627.64791,,,,,,,,,,,,,
,0,163,27627.6491,,,,,,,,,,,,,
,0,565,27627.64953,,,,,,,,,,,,,
,0,163,27627.65115,,,,,,,,,,,,,
,0,565,27627.65158,,,,,,,,,,,,,
,0,163,27627.6532,,,,,,,,,,,,,
,0,565,27627.65363,,,,,,,,,,,,,
,0,000000A1,27627.65516,,,,,,,,,,,,,
,0,90,27627.65542,,,,,,,,,,,,,
,0,98,27627.65567,,,,,,,,,,,,,
,0,000000B1,27627.65585,,,,,,,,,,,,,
,0,000000B2,27627.6561,,,,,,,,,,,,,
,0,163,27627.65636,,,,,,,,,,,,,
,0,230,27627.65661,,,,,,,,,,,,,
,0,323,27627.65687,,,,,,,,,,,,,
,0,500,27627.65713,,,,,,,,,,,,,
,0,565,27627.65738,,,,,,,,,,,,,
,0,163,27627.65798,,,,,,,,,,,,,
,0,565,27627.65832,,,,,,,,,,,,,
,0,163,27627.65934,,,,,,,,,,,,,
,0,565,27627.65969,,,,,,,,,,,,,
,0,163,27627.66139,,,,,,,,,,,,,
,0,565,27627.66173,,,,,,,,,,,,,
,0,163,27627.66335,,,,,,,,,,,,,
,0,565,27627.66378,,,,,,,,,,,,,
,0,000000A1,27627.66515,,,,,,,,,,,,,
,0,90,27627.6654,,,,,,,,,,,,,
,0,98,27627.66566,,,,,,,,,,,,,
,0,000000B1,27627.66591,,,,,,,,,,,,,
,0,000000B2,27627.66617,,,,,,,,,,,,,
,0,163,27627.66634,,,,,,,,,,,,,
,0,230,27627.6666,,,,,,,,,,,,,
,0,323,27627.66685,,,,,,,,,,,,,
,0,500,27627.66711,,,,,,,,,,,,,
,0,565,27627.66737,,,,,,,,,,,,,
,0,163,27627.66796,,,,,,,,,,,,,
,0,565,27627.66839,,,,,,,,,,,,,
,0,163,27627.6695,,,,,,,,,,,,,
,0,565,27627.66993,,,,,,,,,,,,,
,0,163,27627.67155,,,,,,,,,,,,,
,0,565,27627.67197,,,,,,,,,,,,,
,0,163,27627.67359,,,,,,,,,,,,,
,0,565,27627.67402,,,,,,,,,,,,,
,0,000000C4,27627.67513,,,,,,,,,,,,,
,0,90,27627.67539,,,,,,,,,,,,,
,0,98,27627.67564,,,,,,,,,,,,,
,0,000000B2,27627.6759,,,,,,,,,,,,,
,0,163,27627.67615,,,,,,,,,,,,,
,0,230,27627.67641,,,,,,,,,,,,,
,0,323,27627.67658,,,,,,,,,,,,,
,0,500,27627.67684,,,,,,,,,,,,,
,0,565,27627.67709,,,,,,,,,,,,,
,0,163,27627.67769,,,,,,,,,,,,,
,0,565,27627.67812,,,,,,,,,,,,,
,0,163,27627.67974,,,,,,,,,,,,,
,0,565,27627.68008,,,,,,,,,,,,,
,0,163,27627.6817,,,,,,,,,,,,,
,0,565,27627.68213,,,,,,,,,,,,,
,0,163,27627.68375,,,,,,,,,,,,,
,0,565,27627.68418,,,,,,,,,,,,,
,0,000000C4,27627.68511,,,,,,,,,,,,,
,0,90,27627.68537,,,,,,,,,,,,,
,0,98,27627.68563,,,,,,,,,,,,,
,0,000000B2,27627.68588,,,,,,,,,,,,,
,0,163,27627.68614,,,,,,,,,,,,,
,0,230,27627.68639,,,,,,,,,,,,,
,0,323,27627.68665,,,,,,,,,,,,,
,0,500,27627.68682,,,,,,,,,,,,,
,0,565,27627.68708,,,,,,,,,,,,,
,0,163,27627.68785,,,,,,,,,,,,,
,0,565,27627.68827,,,,,,,,,,,,,
,0,163,27627.68989,,,,,,,,,,,,,
,0,565,27627.69032,,,,,,,,,,,,,
,0,163,27627.69194,,,,,,,,,,,,,
,0,565,27627.69237,,,,,,,,,,,,,
,0,163,27627.69399,,,,,,,,,,,,,
,0,565,27627.69442,,,,,,,,,,,,,
,0,000000C4,27627.6951,,,,,,,,,,,,,
,0,90,27627.69535,,,,,,,,,,,,,
,0,98,27627.69561,,,,,,,,,,,,,
,0,000000B2,27627.69587,,,,,,,,,,,,,
,0,163,27627.69612,,,,,,,,,,,,,
,0,230,27627.69638,,,,,,,,,,,,,
,0,323,27627.69663,,,,,,,,,,,,,
,0,500,27627.69689,,,,,,,,,,,,,
,0,565,27627.69706,,,,,,,,,,,,,
,0,163,27627.69809,,,,,,,,,,,,,
,0,565,27627.69851,,,,,,,,,,,,,
,0,163,27627.70013,,,,,,,,,,,,,
,0,565,27627.70047,,,,,,,,,,,,,
,0,163,27627.7021,,,,,,,,,,,,,
,0,565,27627.70252,,,,,,,,,,,,,
,0,163,27627.70414,,,,,,,,,,,,,
,0,565,27627.70457,,,,,,,,,,,,,
,0,000000C4,27627.70517,,,,,,,,,,,,,
,0,90,27627.70534,,,,,,,,,,,,,
,0,98,27627.70559,,,,,,,,,,,,,
,0,000000B2,27627.70585,,,,,,,,,,,,,
,0,230,27627.70611,,,,,,,,,,,,,
,0,163,27627.70636,,,,,,,,,,,,,
,0,323,27627.70662,,,,,,,,,,,,,
,0,500,27627.70687,,,,,,,,,,,,,
,0,565,27627.70713,,,,,,,,,,,,,
,0,163,27627.70824,,,,,,,,,,,,,
,0,565,27627.70867,,,,,,,,,,,,,
,0,163,27627.71029,,,,,,,,,,,,,
,0,565,27627.71071,,,,,,,,,,,,,
,0,163,27627.71234,,,,,,,,,,,,,
,0,565,27627.71276,,,,,,,,,,,,,
,0,163,27627.71438,,,,,,,,,,,,,
,0,565,27627.71473,,,,,,,,,,,,,
,0,000000C4,27627.71515,,,,,,,,,,,,,
,0,90,27627.71541,,,,,,,,,,,,,
,0,98,27627.71558,,,,,,,,,,,,,
,0,000000B2,27627.71583,,,,,,,,,,,,,
,0,230,27627.71609,,,,,,,,,,,,,
,0,323,27627.71635,,,,,,,,,,,,,
,0,163,27627.7166,,,,,,,,,,,,,
,0,500,27627.71686,,,,,,,,,,,,,
,0,565,27627.71711,,,,,,,,,,,,,
,0,163,27627.71848,,,,,,,,,,,,,
,0,565,27627.71882,,,,,,,,,,,,,
,0,163,27627.72044,,,,,,,,,,,,,
,0,565,27627.72087,,,,,,,,,,,,,
,0,163,27627.72249,,,,,,,,,,,,,
,0,565,27627.72292,,,,,,,,,,,,,
,0,163,27627.72454,,,,,,,,,,,,,
,0,565,27627.72497,,,,,,,,,,,,,
,0,90,27627.72522,,,,,,,,,,,,,
,0,98,27627.72548,,,,,,,,,,,,,
,0,000000A3,27627.72573,,,,,,,,,,,,,
,0,000000B2,27627.72599,,,,,,,,,,,,,
,0,000000B3,27627.72616,,,,,,,,,,,,,
,0,230,27627.72642,,,,,,,,,,,,,
,0,163,27627.72667,,,,,,,,,,,,,
,0,323,27627.72693,,,,,,,,,,,,,
,0,500,27627.72718,,,,,,,,,,,,,
,0,565,27627.72744,,,,,,,,,,,,,
,0,163,27627.72863,,,,,,,,,,,,,
,0,565,27627.72906,,,,,,,,,,,,,
,0,163,27627.73068,,,,,,,,,,,,,
,0,565,27627.73111,,,,,,,,,,,,,
,0,163,27627.73273,,,,,,,,,,,,,
,0,565,27627.73307,,,,,,,,,,,,,
,0,163,27627.73478,,,,,,,,,,,,,
,0,000000A3,27627.73512,,,,,,,,,,,,,
,0,90,27627.73538,,,,,,,,,,,,,
,0,98,27627.73563,,,,,,,,,,,,,
,0,000000B2,27627.73589,,,,,,,,,,,,,
,0,000000B3,27627.73606,,,,,,,,,,,,,
,0,230,27627.73631,,,,,,,,,,,,,
,0,323,27627.73657,,,,,,,,,,,,,
,0,500,27627.73683,,,,,,,,,,,,,
,0,565,27627.73708,,,,,,,,,,,,,
,0,163,27627.73734,,,,,,,,,,,,,
,0,565,27627.73777,,,,,,,,,,,,,
,0,163,27627.73879,,,,,,,,,,,,,
,0,565,27627.73922,,,,,,,,,,,,,
,0,163,27627.74084,,,,,,,,,,,,,
,0,565,27627.74126,,,,,,,,,,,,,
,0,163,27627.74289,,,,,,,,,,,,,
,0,565,27627.74331,,,,,,,,,,,,,
,0,163,27627.74493,,,,,,,,,,,,,
,0,90,27627.74519,,,,,,,,,,,,,
,0,98,27627.74545,,,,,,,,,,,,,
,0,000000A3,27627.7457,,,,,,,,,,,,,
,0,000000B2,27627.74596,,,,,,,,,,,,,
,0,000000B3,27627.74621,,,,,,,,,,,,,
,0,230,27627.74638,,,,,,,,,,,,,
,0,323,27627.74664,,,,,,,,,,,,,
,0,500,27627.7469,,,,,,,,,,,,,
,0,565,27627.74715,,,,,,,,,,,,,
,0,163,27627.74741,,,,,,,,,,,,,
,0,565,27627.74783,,,,,,,,,,,,,
,0,163,27627.74903,,,,,,,,,,,,,
,0,565,27627.74946,,,,,,,,,,,,,
,0,163,27627.75108,,,,,,,,,,,,,
,0,565,27627.7515,,,,,,,,,,,,,
,0,163,27627.75313,,,,,,,,,,,,,
,0,565,27627.75347,,,,,,,,,,,,,
,0,000000A3,27627.75509,,,,,,,,,,,,,
,0,90,27627.75534,,,,,,,,,,,,,
,0,98,27627.7556,,,,,,,,,,,,,
,0,000000B2,27627.75586,,,,,,,,,,,,,
,0,000000B3,27627.75611,,,,,,,,,,,,,
,0,163,27627.75637,,,,,,,,,,,,,
,0,230,27627.75662,,,,,,,,,,,,,
,0,323,27627.75679,,,,,,,,,,,,,
,0,500,27627.75705,,,,,,,,,,,,,
,0,565,27627.75731,,,,,,,,,,,,,
,0,163,27627.7579,,,,,,,,,,,,,
,0,565,27627.75833,,,,,,,,,,,,,
,0,163,27627.75918,,,,,,,,,,,,,
,0,565,27627.75961,,,,,,,,,,,,,
,0,163,27627.76123,,,,,,,,,,,,,
,0,565,27627.76166,,,,,,,,,,,,,
,0,163,27627.76328,,,,,,,,,,,,,
,0,565,27627.76371,,,,,,,,,,,,,
,0,230,27627.76507,,,,,,,,,,,,,
,0,90,27627.76533,,,,,,,,,,,,,
,0,98,27627.76558,,,,,,,,,,,,,
,0,000000B2,27627.76584,,,,,,,,,,,,,
,0,163,27627.7661,,,,,,,,,,,,,
,0,323,27627.76635,,,,,,,,,,,,,
,0,500,27627.76661,,,,,,,,,,,,,
,0,565,27627.76686,,,,,,,,,,,,,
,0,163,27627.76738,,,,,,,,,,,,,
,0,565,27627.7678,,,,,,,,,,,,,
,0,163,27627.76942,,,,,,,,,,,,,
,0,565,27627.76977,,,,,,,,,,,,,
,0,163,27627.77147,,,,,,,,,,,,,
,0,565,27627.77181,,,,,,,,,,,,,
,0,163,27627.77352,,,,,,,,,,,,,
,0,565,27627.77386,,,,,,,,,,,,,
,0,230,27627.77506,,,,,,,,,,,,,
,0,90,27627.77531,,,,,,,,,,,,,
,0,98,27627.77557,,,,,,,,,,,,,
,0,000000B2,27627.77582,,,,,,,,,,,,,
,0,163,27627.77608,,,,,,,,,,,,,
,0,323,27627.77634,,,,,,,,,,,,,
,0,500,27627.77659,,,,,,,,,,,,,
,0,565,27627.77685,,,,,,,,,,,,,
,0,163,27627.77753,,,,,,,,,,,,,
,0,565,27627.77796,,,,,,,,,,,,,
,0,163,27627.77958,,,,,,,,,,,,,
,0,565,27627.78001,,,,,,,,,,,,,
,0,163,27627.78163,,,,,,,,,,,,,
,0,565,27627.78205,,,,,,,,,,,,,
,0,163,27627.78367,,,,,,,,,,,,,
,0,565,27627.7841,,,,,,,,,,,,,
,0,230,27627.78513,,,,,,,,,,,,,
,0,90,27627.78538,,,,,,,,,,,,,
,0,98,27627.78555,,,,,,,,,,,,,
,0,000000B2,27627.78581,,,,,,,,,,,,,
,0,163,27627.78606,,,,,,,,,,,,,
,0,323,27627.78632,,,,,,,,,,,,,
,0,500,27627.78658,,,,,,,,,,,,,
,0,565,27627.78683,,,,,,,,,,,,,
,0,163,27627.78777,,,,,,,,,,,,,
,0,565,27627.7882,,,,,,,,,,,,,
,0,163,27627.78982,,,,,,,,,,,,,
,0,565,27627.79025,,,,,,,,,,,,,
,0,163,27627.79187,,,,,,,,,,,,,
,0,565,27627.79221,,,,,,,,,,,,,
,0,163,27627.79391,,,,,,,,,,,,,
,0,565,27627.79426,,,,,,,,,,,,,
,0,230,27627.79511,,,,,,,,,,,,,
,0,90,27627.79537,,,,,,,,,,,,,
,0,98,27627.79562,,,,,,,,,,,,,
,0,000000B2,27627.79579,,,,,,,,,,,,,
,0,163,27627.79605,,,,,,,,,,,,,
,0,323,27627.7963,,,,,,,,,,,,,
,0,500,27627.79656,,,,,,,,,,,,,
,0,565,27627.79682,,,,,,,,,,,,,
,0,163,27627.79793,,,,,,,,,,,,,
,0,565,27627.79835,,,,,,,,,,,,,
,0,163,27627.79997,,,,,,,,,,,,,
,0,565,27627.8004,,,,,,,,,,,,,
,0,163,27627.80202,,,,,,,,,,,,,
,0,565,27627.80245,,,,,,,,,,,,,
,0,163,27627.80407,,,,,,,,,,,,,
,0,565,27627.8045,,,,,,,,,,,,,
,0,000000A0,27627.80509,,,,,,,,,,,,,
,0,90,27627.80535,,,,,,,,,,,,,
,0,98,27627.80561,,,,,,,,,,,,,
,0,000000B0,27627.80586,,,,,,,,,,,,,
,0,000000B2,27627.80603,,,,,,,,,,,,,
,0,000000C0,27627.80629,,,,,,,,,,,,,
,0,163,27627.80654,,,,,,,,,,,,,
,0,230,27627.8068,,,,,,,,,,,,,
,0,323,27627.80706,,,,,,,,,,,,,
,0,500,27627.80731,,,,,,,,,,,,,
,0,565,27627.80757,,,,,,,,,,,,,
,0,163,27627.80817,,,,,,,,,,,,,
,0,565,27627.80859,,,,,,,,,,,,,
,0,163,27627.81021,,,,,,,,,,,,,
,0,565,27627.81055,,,,,,,,,,,,,
,0,163,27627.81226,,,,,,,,,,,,,
,0,565,27627.8126,,,,,,,,,,,,,
,0,163,27627.81422,,,,,,,,,,,,,
,0,565,27627.81465,,,,,,,,,,,,,
,0,000000A0,27627.81508,,,,,,,,,,,,,
,0,90,27627.81533,,,,,,,,,,,,,
,0,98,27627.81559,,,,,,,,,,,,,
,0,000000B0,27627.81585,,,,,,,,,,,,,
,0,000000B2,27627.8161,,,,,,,,,,,,,
,0,000000C0,27627.81627,,,,,,,,,,,,,
,0,163,27627.81653,,,,,,,,,,,,,
,0,230,27627.81678,,,,,,,,,,,,,
,0,323,27627.81704,,,,,,,,,,,,,
,0,500,27627.8173,,,,,,,,,,,,,
,0,565,27627.81755,,,,,,,,,,,,,
,0,163,27627.81832,,,,,,,,,,,,,
,0,565,27627.81875,,,,,,,,,,,,,
,0,163,27627.82037,,,,,,,,,,,,,
,0,565,27627.82079,,,,,,,,,,,,,
,0,163,27627.82242,,,,,,,,,,,,,
,0,565,27627.82284,,,,,,,,,,,,,
,0,163,27627.82446,,,,,,,,,,,,,
,0,565,27627.82489,,,,,,,,,,,,,
,0,90,27627.82506,,,,,,,,,,,,,
,0,98,27627.82532,,,,,,,,,,,,,
,0,000000A0,27627.82557,,,,,,,,,,,,,
,0,000000B0,27627.82583,,,,,,,,,,,,,
,0,000000B2,27627.82609,,,,,,,,,,,,,
,0,000000C0,27627.82634,,,,,,,,,,,,,
,0,163,27627.8266,,,,,,,,,,,,,
,0,230,27627.82685,,,,,,,,,,,,,
,0,323,27627.82711,,,,,,,,,,,,,
,0,500,27627.82737,,,,,,,,,,,,,
,0,565,27627.82754,,,,,,,,,,,,,
,0,163,27627.82856,,,,,,,,,,,,,
,0,565,27627.8289,,,,,,,,,,,,,
,0,163,27627.83061,,,,,,,,,,,,,
,0,565,27627.83095,,,,,,,,,,,,,
,0,163,27627.83257,,,,,,,,,,,,,
,0,565,27627.833,,,,,,,,,,,,,
,0,163,27627.83462,,,,,,,,,,,,,
,0,565,27627.83505,,,,,,,,,,,,,
,0,90,27627.8353,,,,,,,,,,,,,
,0,98,27627.83556,,,,,,,,,,,,,
,0,000000A0,27627.83581,,,,,,,,,,,,,
,0,000000B0,27627.83607,,,,,,,,,,,,,
,0,000000B2,27627.83624,,,,,,,,,,,,,
,0,000000C0,27627.8365,,,,,,,,,,,,,
,0,163,27627.83675,,,,,,,,,,,,,
,0,230,27627.83701,,,,,,,,,,,,,
,0,323,27627.83726,,,,,,,,,,,,,
,0,500,27627.83752,,,,,,,,,,,,,
,0,565,27627.83778,,,,,,,,,,,,,
,0,163,27627.83871,,,,,,,,,,,,,
,0,565,27627.83914,,,,,,,,,,,,,
,0,163,27627.84076,,,,,,,,,,,,,
,0,565,27627.84119,,,,,,,,,,,,,
,0,163,27627.84281,,,,,,,,,,,,,
,0,565,27627.84324,,,,,,,,,,,,,
,0,163,27627.84486,,,,,,,,,,,,,
,0,90,27627.84511,,,,,,,,,,,,,
,0,98,27627.84537,,,,,,,,,,,,,
,0,000000A1,27627.84563,,,,,,,,,,,,,
,0,000000B1,27627.8458,,,,,,,,,,,,,
,0,000000B2,27627.84605,,,,,,,,,,,,,
,0,230,27627.84631,,,,,,,,,,,,,
,0,323,27627.84657,,,,,,,,,,,,,
,0,500,27627.84682,,,,,,,,,,,,,
,0,565,27627.84708,,,,,,,,,,,,,
,0,163,27627.84733,,,,,,,,,,,,,
,0,565,27627.84767,,,,,,,,,,,,,
,0,163,27627.84895,,,,,,,,,,,,,
,0,565,27627.8493,,,,,,,,,,,,,
,0,163,27627.851,,,,,,,,,,,,,
,0,565,27627.85134,,,,,,,,,,,,,
,0,163,27627.85297,,,,,,,,,,,,,
,0,565,27627.85339,,,,,,,,,,,,,
,0,163,27627.85501,,,,,,,,,,,,,
,0,90,27627.85527,,,,,,,,,,,,,
,0,98,27627.85553,,,,,,,,,,,,,
,0,000000A1,27627.85578,,,,,,,,,,,,,
,0,000000B1,27627.85604,,,,,,,,,,,,,
,0,000000B2,27627.85629,,,,,,,,,,,,,
,0,230,27627.85655,,,,,,,,,,,,,
,0,323,27627.85681,,,,,,,,,,,,,
,0,500,27627.85698,,,,,,,,,,,,,
,0,565,27627.85723,,,,,,,,,,,,,
,0,163,27627.85749,,,,,,,,,,,,,
,0,565,27627.85791,,,,,,,,,,,,,
,0,163,27627.85911,,,,,,,,,,,,,
,0,565,27627.85954,,,,,,,,,,,,,
,0,163,27627.86116,,,,,,,,,,,,,
,0,565,27627.86158,,,,,,,,,,,,,
,0,163,27627.86321,,,,,,,,,,,,,
,0,565,27627.86363,,,,,,,,,,,,,
,0,000000A1,27627.86508,,,,,,,,,,,,,
,0,90,27627.86534,,,,,,,,,,,,,
,0,98,27627.86551,,,,,,,,,,,,,
,0,000000B1,27627.86577,,,,,,,,,,,,,
,0,000000B2,27627.86602,,,,,,,,,,,,,
,0,163,27627.86628,,,,,,,,,,,,,
,0,230,27627.86653,,,,,,,,,,,,,
,0,323,27627.86679,,,,,,,,,,,,,
,0,500,27627.86705,,,,,,,,,,,,,
,0,565,27627.8673,,,,,,,,,,,,,
,0,163,27627.86781,,,,,,,,,,,,,
,0,565,27627.86824,,,,,,,,,,,,,
,0,163,27627.86935,,,,,,,,,,,,,
,0,565,27627.86969,,,,,,,,,,,,,
,0,163,27627.87131,,,,,,,,,,,,,
,0,565,27627.87174,,,,,,,,,,,,,
,0,163,27627.87336,,,,,,,,,,,,,
,0,565,27627.87379,,,,,,,,,,,,,
,0,000000C4,27627.87507,,,,,,,,,,,,,
,0,90,27627.87532,,,,,,,,,,,,,
,0,98,27627.87558,,,,,,,,,,,,,
,0,000000B2,27627.87575,,,,,,,,,,,,,
,0,163,27627.87601,,,,,,,,,,,,,
,0,230,27627.87626,,,,,,,,,,,,,
,0,323,27627.87652,,,,,,,,,,,,,
,0,500,27627.87677,,,,,,,,,,,,,
,0,565,27627.87703,,,,,,,,,,,,,
,0,163,27627.87763,,,,,,,,,,,,,
,0,565,27627.87805,,,,,,,,,,,,,
,0,163,27627.8795,,,,,,,,,,,,,
,0,565,27627.87993,,,,,,,,,,,,,
,0,163,27627.88155,,,,,,,,,,,,,
,0,565,27627.88198,,,,,,,,,,,,,
,0,163,27627.8836,,,,,,,,,,,,,
,0,565,27627.88394,,,,,,,,,,,,,
,0,000000C4,27627.88505,,,,,,,,,,,,,
,0,90,27627.88531,,,,,,,,,,,,,
,0,98,27627.88556,,,,,,,,,,,,,
,0,000000B2,27627.88582,,,,,,,,,,,,,
,0,163,27627.88599,,,,,,,,,,,,,
,0,230,27627.88625,,,,,,,,,,,,,
,0,323,27627.8865,,,,,,,,,,,,,
,0,500,27627.88676,,,,,,,,,,,,,
,0,565,27627.88701,,,,,,,,,,,,,
,0,163,27627.8877,,,,,,,,,,,,,
,0,565,27627.88804,,,,,,,,,,,,,
,0,163,27627.88966,,,,,,,,,,,,,
,0,565,27627.89009,,,,,,,,,,,,,
,0,163,27627.89171,,,,,,,,,,,,,
,0,565,27627.89213,,,,,,,,,,,,,
,0,163,27627.89375,,,,,,,,,,,,,
,0,565,27627.89418,,,,,,,,,,,,,
,0,000000C4,27627.89503,,,,,,,,,,,,,
,0,90,27627.89529,,,,,,,,,,,,,
,0,98,27627.89555,,,,,,,,,,,,,
,0,000000B2,27627.8958,,,,,,,,,,,,,
,0,163,27627.89606,,,,,,,,,,,,,
,0,230,27627.89631,,,,,,,,,,,,,
,0,323,27627.89649,,,,,,,,,,,,,
,0,500,27627.89674,,,,,,,,,,,,,
,0,565,27627.897,,,,,,,,,,,,,
,0,163,27627.89785,,,,,,,,,,,,,
,0,565,27627.89828,,,,,,,,,,,,,
,0,163,27627.8999,,,,,,,,,,,,,
,0,565,27627.90033,,,,,,,,,,,,,
,0,163,27627.90195,,,,,,,,,,,,,
,0,565,27627.90229,,,,,,,,,,,,,
,0,163,27627.90399,,,,,,,,,,,,,
,0,565,27627.90434,,,,,,,,,,,,,
,0,000000C4,27627.90502,,,,,,,,,,,,,
,0,90,27627.90527,,,,,,,,,,,,,
,0,98,27627.90553,,,,,,,,,,,,,
,0,000000B2,27627.90579,,,,,,,,,,,,,
,0,163,27627.90604,,,,,,,,,,,,,
,0,230,27627.9063,,,,,,,,,,,,,
,0,323,27627.90655,,,,,,,,,,,,,
,0,500,27627.90673,,,,,,,,,,,,,
,0,565,27627.90698,,,,,,,,,,,,,
,0,163,27627.90809,,,,,,,,,,,,,
,0,565,27627.90843,,,,,,,,,,,,,
,0,163,27627.91005,,,,,,,,,,,,,
,0,565,27627.91048,,,,,,,,,,,,,
,0,163,27627.9121,,,,,,,,,,,,,
,0,565,27627.91253,,,,,,,,,,,,,
,0,163,27627.91415,,,,,,,,,,,,,
,0,565,27627.91458,,,,,,,,,,,,,
,0,000000C4,27627.915,,,,,,,,,,,,,
,0,90,27627.91526,,,,,,,,,,,,,
,0,98,27627.91551,,,,,,,,,,,,,
,0,000000B2,27627.91577,,,,,,,,,,,,,
,0,230,27627.91603,,,,,,,,,,,,,
,0,163,27627.91628,,,,,,,,,,,,,
,0,323,27627.91654,,,,,,,,,,,,,
,0,500,27627.91679,,,,,,,,,,,,,
,0,565,27627.91697,,,,,,,,,,,,,
,0,163,27627.91825,,,,,,,,,,,,,
,0,565,27627.91867,,,,,,,,,,,,,
,0,163,27627.92029,,,,,,,,,,,,,
,0,565,27627.92063,,,,,,,,,,,,,
,0,163,27627.92234,,,,,,,,,,,,,
,0,565,27627.92268,,,,,,,,,,,,,
,0,163,27627.92439,,,,,,,,,,,,,
,0,565,27627.92473,,,,,,,,,,,,,
,0,000000A3,27627.92499,,,,,,,,,,,,,
,0,90,27627.92524,,,,,,,,,,,,,
,0,98,27627.9255,,,,,,,,,,,,,
,0,000000B2,27627.92575,,,,,,,,,,,,,
,0,000000B3,27627.92601,,,,,,,,,,,,,
