Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,00000163,8,00,00,00,00,00,01,39,1D,,27731.558570,R
,0,00000565,8,00,00,00,00,00,01,39,1D,,27731.558910,R
,0,00000783,8,00,00,00,00,00,01,39,1D,,27731.559330,R
,0,00000163,8,00,00,00,00,00,01,39,1E,,27731.559930,R
,0,00000565,8,00,00,00,00,00,01,39,1E,,27731.560270,R
,0,00000783,8,00,00,00,00,00,01,39,1E,,27731.560700,R
,0,00000163,8,00,00,00,00,00,01,39,1F,,27731.561720,R
,0,00000565,8,00,00,00,00,00,01,39,1F,,27731.562060,R
,0,00000783,8,00,00,00,00,00,01,39,1F,,27731.562490,R
,0,00000163,8,00,00,00,00,00,01,39,20,,27731.563770,R
,0,00000565,8,00,00,00,00,00,01,39,20,,27731.564110,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.564370,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.564620,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.564880,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.565140,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.565390,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.565650,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.565900,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.566070,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.566330,R
,0,00000163,8,00,00,00,00,00,01,39,21,,27731.566590,R
,0,00000783,8,00,00,00,00,00,01,39,20,,27731.566840,R
,0,00000565,8,00,00,00,00,00,01,39,21,,27731.567100,R
,0,00000783,8,00,00,00,00,00,01,39,21,,27731.567440,R
,0,00000163,8,00,00,00,00,00,01,39,22,,27731.568040,R
,0,00000565,8,00,00,00,00,00,01,39,22,,27731.568460,R
,0,00000783,8,00,00,00,00,00,01,39,22,,27731.568890,R
,0,00000163,8,00,00,00,00,00,01,39,23,,27731.569830,R
,0,00000565,8,00,00,00,00,00,01,39,23,,27731.570260,R
,0,00000783,8,00,00,00,00,00,01,39,23,,27731.570680,R
,0,00000163,8,00,00,00,00,00,01,39,24,,27731.571880,R
,0,00000565,8,00,00,00,00,00,01,39,24,,27731.572300,R
,0,00000783,8,00,00,00,00,00,01,39,24,,27731.572650,R
,0,00000163,8,00,00,00,00,00,01,39,25,,27731.573930,R
,0,00000565,8,00,00,00,00,00,01,39,25,,27731.574350,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.574610,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.574780,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.575030,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.575290,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.575550,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.575800,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.576060,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.576310,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.576570,R
,0,00000163,8,00,00,00,00,00,01,39,26,,27731.576830,R
,0,00000783,8,00,00,00,00,00,01,39,25,,27731.577000,R
,0,00000565,8,00,00,00,00,00,01,39,26,,27731.577250,R
,0,00000783,8,00,00,00,00,00,01,39,26,,27731.577680,R
,0,00000163,8,00,00,00,00,00,01,39,27,,27731.578280,R
,0,00000565,8,00,00,00,00,00,01,39,27,,27731.578620,R
,0,00000783,8,00,00,00,00,00,01,39,27,,27731.579050,R
,0,00000163,8,00,00,00,00,00,01,39,28,,27731.580070,R
,0,00000565,8,00,00,00,00,00,01,39,28,,27731.580410,R
,0,00000783,8,00,00,00,00,00,01,39,28,,27731.580840,R
,0,00000163,8,00,00,00,00,00,01,39,29,,27731.582120,R
,0,00000565,8,00,00,00,00,00,01,39,29,,27731.582460,R
,0,00000783,8,00,00,00,00,00,01,39,29,,27731.582890,R
,0,00000163,8,00,00,00,00,00,01,39,2A,,27731.584080,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.584340,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.584590,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.584850,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.585100,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.585360,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.585620,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.585870,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.586130,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.586380,R
,0,00000783,8,00,00,00,00,00,01,39,2A,,27731.586550,R
,0,00000565,8,00,00,00,00,00,01,39,2A,,27731.586810,R
,0,00000163,8,00,00,00,00,00,01,39,2B,,27731.587150,R
,0,00000565,8,00,00,00,00,00,01,39,2B,,27731.587580,R
,0,00000783,8,00,00,00,00,00,01,39,2B,,27731.588010,R
,0,00000163,8,00,00,00,00,00,01,39,2C,,27731.588600,R
,0,00000565,8,00,00,00,00,00,01,39,2C,,27731.588940,R
,0,00000783,8,00,00,00,00,00,01,39,2C,,27731.589370,R
,0,00000163,8,00,00,00,00,00,01,39,2D,,27731.590220,R
,0,00000565,8,00,00,00,00,00,01,39,2D,,27731.590650,R
,0,00000783,8,00,00,00,00,00,01,39,2D,,27731.591080,R
,0,00000163,8,00,00,00,00,00,01,39,2E,,27731.592270,R
,0,00000565,8,00,00,00,00,00,01,39,2E,,27731.592700,R
,0,00000783,8,00,00,00,00,00,01,39,2E,,27731.593040,R
,0,00000163,8,00,00,00,00,00,01,39,2F,,27731.594320,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.594580,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.594830,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.595090,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.595340,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.595510,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.595770,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.596030,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.596280,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.596540,R
,0,00000783,8,00,00,00,00,00,01,39,2F,,27731.596790,R
,0,00000565,8,00,00,00,00,00,01,39,2F,,27731.597050,R
,0,00000163,8,00,00,00,00,00,01,39,30,,27731.597390,R
,0,00000565,8,00,00,00,00,00,01,39,30,,27731.597730,R
,0,00000783,8,00,00,00,00,00,01,39,30,,27731.598160,R
,0,00000163,8,00,00,00,00,00,01,39,31,,27731.598760,R
,0,00000565,8,00,00,00,00,00,01,39,31,,27731.599100,R
,0,00000783,8,00,00,00,00,00,01,39,31,,27731.599530,R
,0,00000163,8,00,00,00,00,00,01,39,32,,27731.600460,R
,0,00000565,8,00,00,00,00,00,01,39,32,,27731.600810,R
,0,00000783,8,00,00,00,00,00,01,39,32,,27731.601230,R
,0,00000163,8,00,00,00,00,00,01,39,33,,27731.602510,R
,0,00000565,8,00,00,00,00,00,01,39,33,,27731.602850,R
,0,00000783,8,00,00,00,00,00,01,39,33,,27731.603280,R
,0,000000A0,8,C5,08,00,00,00,00,00,00,,27731.604300,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.604560,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.604820,R
,0,000000B0,8,29,09,00,00,00,00,00,00,,27731.605070,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.605330,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.605580,R
,0,000000C0,8,8D,09,00,00,00,00,00,00,,27731.605840,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.606100,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.606270,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.606520,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.606780,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.607030,R
,0,00000565,8,00,00,00,00,00,01,39,34,,27731.607290,R
,0,00000163,8,00,00,00,00,00,01,39,34,,27731.607550,R
,0,00000783,8,00,00,00,00,00,01,39,34,,27731.607800,R
,0,00000163,8,00,00,00,00,00,01,39,35,,27731.608400,R
,0,00000565,8,00,00,00,00,00,01,39,35,,27731.608740,R
,0,00000783,8,00,00,00,00,00,01,39,35,,27731.609170,R
,0,00000163,8,00,00,00,00,00,01,39,36,,27731.609770,R
,0,00000565,8,00,00,00,00,00,01,39,36,,27731.610110,R
,0,00000783,8,00,00,00,00,00,01,39,36,,27731.610530,R
,0,00000163,8,00,00,00,00,00,01,39,37,,27731.611130,R
,0,00000565,8,00,00,00,00,00,01,39,37,,27731.611560,R
,0,00000783,8,00,00,00,00,00,01,39,37,,27731.611900,R
,0,00000163,8,00,00,00,00,00,01,39,38,,27731.612670,R
,0,00000565,8,00,00,00,00,00,01,39,38,,27731.613090,R
,0,00000783,8,00,00,00,00,00,01,39,38,,27731.613430,R
,0,000000A0,8,CA,08,00,00,00,00,00,00,,27731.614290,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.614540,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.614800,R
,0,000000B0,8,2E,09,00,00,00,00,00,00,,27731.615060,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.615310,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.615570,R
,0,000000C0,8,92,09,00,00,00,00,00,00,,27731.615820,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.616080,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.616340,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.616510,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.616760,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.617020,R
,0,00000565,8,00,00,00,00,00,01,39,39,,27731.617270,R
,0,00000163,8,00,00,00,00,00,01,39,39,,27731.617530,R
,0,00000783,8,00,00,00,00,00,01,39,39,,27731.617790,R
,0,00000163,8,00,00,00,00,00,01,39,3A,,27731.618380,R
,0,00000565,8,00,00,00,00,00,01,39,3A,,27731.618730,R
,0,00000783,8,00,00,00,00,00,01,39,3A,,27731.619150,R
,0,00000163,8,00,00,00,00,00,01,39,3B,,27731.619750,R
,0,00000565,8,00,00,00,00,00,01,39,3B,,27731.620090,R
,0,00000783,8,00,00,00,00,00,01,39,3B,,27731.620520,R
,0,00000163,8,00,00,00,00,00,01,39,3C,,27731.621110,R
,0,00000565,8,00,00,00,00,00,01,39,3C,,27731.621540,R
,0,00000783,8,00,00,00,00,00,01,39,3C,,27731.621880,R
,0,00000163,8,00,00,00,00,00,01,39,3D,,27731.622820,R
,0,00000565,8,00,00,00,00,00,01,39,3D,,27731.623250,R
,0,00000783,8,00,00,00,00,00,01,39,3D,,27731.623670,R
,0,000000A0,8,CF,08,00,00,00,00,00,00,,27731.624360,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.624530,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.624780,R
,0,000000B0,8,33,09,00,00,00,00,00,00,,27731.625040,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.625300,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.625550,R
,0,000000C0,8,97,09,00,00,00,00,00,00,,27731.625810,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.626060,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.626320,R
,0,00000163,8,00,00,00,00,00,01,39,3E,,27731.626490,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.626750,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.627000,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.627260,R
,0,00000565,8,00,00,00,00,00,01,39,3E,,27731.627510,R
,0,00000783,8,00,00,00,00,00,01,39,3E,,27731.627940,R
,0,00000163,8,00,00,00,00,00,01,39,3F,,27731.628540,R
,0,00000565,8,00,00,00,00,00,01,39,3F,,27731.628970,R
,0,00000783,8,00,00,00,00,00,01,39,3F,,27731.629390,R
,0,00000163,8,00,00,00,00,00,01,39,40,,27731.629990,R
,0,00000565,8,00,00,00,00,00,01,39,40,,27731.630330,R
,0,00000783,8,00,00,00,00,00,01,39,40,,27731.630760,R
,0,00000163,8,00,00,00,00,00,01,39,41,,27731.631350,R
,0,00000565,8,00,00,00,00,00,01,39,41,,27731.631780,R
,0,00000783,8,00,00,00,00,00,01,39,41,,27731.632120,R
,0,00000163,8,00,00,00,00,00,01,39,42,,27731.633060,R
,0,00000565,8,00,00,00,00,00,01,39,42,,27731.633400,R
,0,00000783,8,00,00,00,00,00,01,39,42,,27731.633830,R
,0,000000A0,8,D4,08,00,00,00,00,00,00,,27731.634340,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.634600,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.634770,R
,0,000000B0,8,38,09,00,00,00,00,00,00,,27731.635020,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.635280,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.635540,R
,0,000000C0,8,9C,09,00,00,00,00,00,00,,27731.635790,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.636050,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.636300,R
,0,00000163,8,00,00,00,00,00,01,39,43,,27731.636560,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.636820,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.636990,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.637240,R
,0,00000565,8,00,00,00,00,00,01,39,43,,27731.637500,R
,0,00000783,8,00,00,00,00,00,01,39,43,,27731.637930,R
,0,00000163,8,00,00,00,00,00,01,39,44,,27731.638520,R
,0,00000565,8,00,00,00,00,00,01,39,44,,27731.638950,R
,0,00000783,8,00,00,00,00,00,01,39,44,,27731.639380,R
,0,00000163,8,00,00,00,00,00,01,39,45,,27731.639890,R
,0,00000565,8,00,00,00,00,00,01,39,45,,27731.640310,R
,0,00000783,8,00,00,00,00,00,01,39,45,,27731.640740,R
,0,00000163,8,00,00,00,00,00,01,39,46,,27731.641340,R
,0,00000565,8,00,00,00,00,00,01,39,46,,27731.641680,R
,0,00000783,8,00,00,00,00,00,01,39,46,,27731.642110,R
,0,00000163,8,00,00,00,00,00,01,39,47,,27731.643220,R
,0,00000565,8,00,00,00,00,00,01,39,47,,27731.643640,R
,0,00000783,8,00,00,00,00,00,01,39,47,,27731.644070,R
,0,000000A1,8,AE,06,00,00,00,00,00,00,,27731.644330,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.644580,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.644840,R
,0,000000B1,8,AE,06,00,00,00,00,00,00,,27731.645010,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.645260,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.645520,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.645780,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.646030,R
,0,00000163,8,00,00,00,00,00,01,39,48,,27731.646290,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.646540,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.646800,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.647060,R
,0,00000565,8,00,00,00,00,00,01,39,48,,27731.647230,R
,0,00000783,8,00,00,00,00,00,01,39,48,,27731.647650,R
,0,00000163,8,00,00,00,00,00,01,39,49,,27731.648250,R
,0,00000565,8,00,00,00,00,00,01,39,49,,27731.648680,R
,0,00000783,8,00,00,00,00,00,01,39,49,,27731.649020,R
,0,00000163,8,00,00,00,00,00,01,39,4A,,27731.649620,R
,0,00000565,8,00,00,00,00,00,01,39,4A,,27731.650040,R
,0,00000783,8,00,00,00,00,00,01,39,4A,,27731.650470,R
,0,00000163,8,00,00,00,00,00,01,39,4B,,27731.651410,R
,0,00000565,8,00,00,00,00,00,01,39,4B,,27731.651750,R
,0,00000783,8,00,00,00,00,00,01,39,4B,,27731.652180,R
,0,00000163,8,00,00,00,00,00,01,39,4C,,27731.653460,R
,0,00000565,8,00,00,00,00,00,01,39,4C,,27731.653800,R
,0,00000783,8,00,00,00,00,00,01,39,4C,,27731.654220,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.654480,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.654740,R
,0,000000A1,8,B3,06,00,00,00,00,00,00,,27731.654990,R
,0,000000B1,8,B3,06,00,00,00,00,00,00,,27731.655250,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.655420,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.655670,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.655930,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.656190,R
,0,00000163,8,00,00,00,00,00,01,39,4D,,27731.656440,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.656700,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.656950,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.657210,R
,0,00000565,8,00,00,00,00,00,01,39,4D,,27731.657380,R
,0,00000783,8,00,00,00,00,00,01,39,4D,,27731.657810,R
,0,00000163,8,00,00,00,00,00,01,39,4E,,27731.658410,R
,0,00000565,8,00,00,00,00,00,01,39,4E,,27731.658830,R
,0,00000783,8,00,00,00,00,00,01,39,4E,,27731.659260,R
,0,00000163,8,00,00,00,00,00,01,39,4F,,27731.659860,R
,0,00000565,8,00,00,00,00,00,01,39,4F,,27731.660280,R
,0,00000783,8,00,00,00,00,00,01,39,4F,,27731.660710,R
,0,00000163,8,00,00,00,00,00,01,39,50,,27731.661560,R
,0,00000565,8,00,00,00,00,00,01,39,50,,27731.661990,R
,0,00000783,8,00,00,00,00,00,01,39,50,,27731.662420,R
,0,00000163,8,00,00,00,00,00,01,39,51,,27731.663610,R
,0,00000565,8,00,00,00,00,00,01,39,51,,27731.664040,R
,0,000000A1,8,B8,06,00,00,00,00,00,00,,27731.664290,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.664550,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.664810,R
,0,000000B1,8,B8,06,00,00,00,00,00,00,,27731.665060,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.665320,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.665570,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.665740,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.666000,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.666260,R
,0,00000163,8,00,00,00,00,00,01,39,52,,27731.666510,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.666770,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.667020,R
,0,00000565,8,00,00,00,00,00,01,39,52,,27731.667280,R
,0,00000783,8,00,00,00,00,00,01,39,51,,27731.667450,R
,0,00000783,8,00,00,00,00,00,01,39,52,,27731.667710,R
,0,00000163,8,00,00,00,00,00,01,39,53,,27731.668390,R
,0,00000565,8,00,00,00,00,00,01,39,53,,27731.668730,R
,0,00000783,8,00,00,00,00,00,01,39,53,,27731.669160,R
,0,00000163,8,00,00,00,00,00,01,39,54,,27731.669750,R
,0,00000565,8,00,00,00,00,00,01,39,54,,27731.670180,R
,0,00000783,8,00,00,00,00,00,01,39,54,,27731.670520,R
,0,00000163,8,00,00,00,00,00,01,39,55,,27731.671800,R
,0,00000565,8,00,00,00,00,00,01,39,55,,27731.672140,R
,0,00000783,8,00,00,00,00,00,01,39,55,,27731.672570,R
,0,00000163,8,00,00,00,00,00,01,39,56,,27731.673850,R
,0,00000565,8,00,00,00,00,00,01,39,56,,27731.674190,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.674450,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.674700,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.674960,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.675220,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.675470,R
,0,000000C4,8,B8,06,00,00,00,00,00,00,,27731.675730,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.675980,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.676240,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.676410,R
,0,00000163,8,00,00,00,00,00,01,39,57,,27731.676670,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.676920,R
,0,00000565,8,00,00,00,00,00,01,39,57,,27731.677180,R
,0,00000783,8,00,00,00,00,00,01,39,56,,27731.677430,R
,0,00000783,8,00,00,00,00,00,01,39,57,,27731.677690,R
,0,00000163,8,00,00,00,00,00,01,39,58,,27731.678290,R
,0,00000565,8,00,00,00,00,00,01,39,58,,27731.678630,R
,0,00000783,8,00,00,00,00,00,01,39,58,,27731.679060,R
,0,00000163,8,00,00,00,00,00,01,39,59,,27731.679910,R
,0,00000565,8,00,00,00,00,00,01,39,59,,27731.680340,R
,0,00000783,8,00,00,00,00,00,01,39,59,,27731.680760,R
,0,00000163,8,00,00,00,00,00,01,39,5A,,27731.681960,R
,0,00000565,8,00,00,00,00,00,01,39,5A,,27731.682380,R
,0,00000783,8,00,00,00,00,00,01,39,5A,,27731.682810,R
,0,00000163,8,00,00,00,00,00,01,39,5B,,27731.684010,R
,0,000000C4,8,B8,06,00,00,00,00,00,00,,27731.684260,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.684520,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.684770,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.685030,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.685290,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.685540,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.685800,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.686050,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.686220,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.686480,R
,0,00000783,8,00,00,00,00,00,01,39,5B,,27731.686740,R
,0,00000565,8,00,00,00,00,00,01,39,5B,,27731.686990,R
,0,00000163,8,00,00,00,00,00,01,39,5C,,27731.687330,R
,0,00000565,8,00,00,00,00,00,01,39,5C,,27731.687760,R
,0,00000783,8,00,00,00,00,00,01,39,5C,,27731.688190,R
,0,00000163,8,00,00,00,00,00,01,39,5D,,27731.688780,R
,0,00000565,8,00,00,00,00,00,01,39,5D,,27731.689130,R
,0,00000783,8,00,00,00,00,00,01,39,5D,,27731.689550,R
,0,00000163,8,00,00,00,00,00,01,39,5E,,27731.690150,R
,0,00000565,8,00,00,00,00,00,01,39,5E,,27731.690580,R
,0,00000783,8,00,00,00,00,00,01,39,5E,,27731.690920,R
,0,00000163,8,00,00,00,00,00,01,39,5F,,27731.692200,R
,0,00000565,8,00,00,00,00,00,01,39,5F,,27731.692540,R
,0,00000783,8,00,00,00,00,00,01,39,5F,,27731.692970,R
,0,00000163,8,00,00,00,00,00,01,39,60,,27731.694250,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.694500,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.694760,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.694930,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.695180,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.695440,R
,0,000000C4,8,B8,06,00,00,00,00,00,00,,27731.695700,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.695950,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.696210,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.696460,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.696720,R
,0,00000783,8,00,00,00,00,00,01,39,60,,27731.696980,R
,0,00000565,8,00,00,00,00,00,01,39,60,,27731.697150,R
,0,00000163,8,00,00,00,00,00,01,39,61,,27731.697490,R
,0,00000565,8,00,00,00,00,00,01,39,61,,27731.697910,R
,0,00000783,8,00,00,00,00,00,01,39,61,,27731.698340,R
,0,00000163,8,00,00,00,00,00,01,39,62,,27731.698940,R
,0,00000565,8,00,00,00,00,00,01,39,62,,27731.699280,R
,0,00000783,8,00,00,00,00,00,01,39,62,,27731.699710,R
,0,00000163,8,00,00,00,00,00,01,39,63,,27731.700300,R
,0,00000565,8,00,00,00,00,00,01,39,63,,27731.700730,R
,0,00000783,8,00,00,00,00,00,01,39,63,,27731.701160,R
,0,00000163,8,00,00,00,00,00,01,3A,00,,27731.702350,R
,0,00000565,8,00,00,00,00,00,01,3A,00,,27731.702780,R
,0,00000783,8,00,00,00,00,00,01,3A,00,,27731.703120,R
,0,000000C4,8,B8,06,00,00,00,00,00,00,,27731.704310,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.704570,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.704740,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.705000,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.705250,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.705510,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.705770,R
,0,00000163,8,00,00,00,00,00,01,3A,01,,27731.706020,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.706280,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.706530,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.706700,R
,0,00000565,8,00,00,00,00,00,01,3A,01,,27731.706960,R
,0,00000783,8,00,00,00,00,00,01,3A,01,,27731.707390,R
,0,00000163,8,00,00,00,00,00,01,3A,02,,27731.707980,R
,0,00000565,8,00,00,00,00,00,01,3A,02,,27731.708410,R
,0,00000783,8,00,00,00,00,00,01,3A,02,,27731.708840,R
,0,00000163,8,00,00,00,00,00,01,3A,03,,27731.709350,R
,0,00000565,8,00,00,00,00,00,01,3A,03,,27731.709780,R
,0,00000783,8,00,00,00,00,00,01,3A,03,,27731.710200,R
,0,00000163,8,00,00,00,00,00,01,3A,04,,27731.710800,R
,0,00000565,8,00,00,00,00,00,01,3A,04,,27731.711140,R
,0,00000783,8,00,00,00,00,00,01,3A,04,,27731.711570,R
,0,00000163,8,00,00,00,00,00,01,3A,05,,27731.712590,R
,0,00000565,8,00,00,00,00,00,01,3A,05,,27731.712930,R
,0,00000783,8,00,00,00,00,00,01,3A,05,,27731.713360,R
,0,000000C4,8,B8,06,00,00,00,00,00,00,,27731.714300,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27731.714550,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27731.714810,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27731.714980,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27731.715240,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27731.715490,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27731.715750,R
,0,00000163,8,00,00,00,00,00,01,3A,06,,27731.716010,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27731.716260,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27731.716520,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27731.716770,R
,0,00000565,8,00,00,00,00,00,01,3A,06,,27731.717030,R
,0,00000783,8,00,00,00,00,00,01,3A,06,,27731.717370,R
,0,00000163,8,00,00,00,00,00,01,3A,07,,27731.717970,R
,0,00000565,8,00,00,00,00,00,01,3A,07,,27731.718390,R
,0,00000783,8,00,00,00,00,00,01,3A,07,,27731.718740,R
