,Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,000000C0,,8,CA,12,00,00,00,00,00,00,,27325.172300,R
,0,00000163,,8,00,00,00,00,00,01,17,53,,27325.172560,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.172820,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.173070,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.173330,R
,0,00000565,,8,00,00,00,00,00,01,17,53,,27325.173580,R
,0,00000163,,8,00,00,00,00,00,01,17,54,,27325.174520,R
,0,00000565,,8,00,00,00,00,00,01,17,54,,27325.174950,R
,0,00000163,,8,00,00,00,00,00,01,17,55,,27325.176570,R
,0,00000565,,8,00,00,00,00,00,01,17,55,,27325.177000,R
,0,00000163,,8,00,00,00,00,00,01,17,56,,27325.178620,R
,0,00000565,,8,00,00,00,00,00,01,17,56,,27325.179050,R
,0,00000163,,8,00,00,00,00,00,01,17,57,,27325.180670,R
,0,00000565,,8,00,00,00,00,00,01,17,57,,27325.181090,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.181350,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.181520,R
,0,000000A0,,8,07,12,00,00,00,00,00,00,,27325.181780,R
,0,000000B0,,8,6B,12,00,00,00,00,00,00,,27325.182030,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.182290,R
,0,000000C0,,8,CF,12,00,00,00,00,00,00,,27325.182540,R
,0,00000163,,8,00,00,00,00,00,01,17,58,,27325.182800,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.183060,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.183310,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.183480,R
,0,00000565,,8,00,00,00,00,00,01,17,58,,27325.183740,R
,0,00000163,,8,00,00,00,00,00,01,17,59,,27325.184760,R
,0,00000565,,8,00,00,00,00,00,01,17,59,,27325.185100,R
,0,00000163,,8,00,00,00,00,00,01,17,5A,,27325.186810,R
,0,00000565,,8,00,00,00,00,00,01,17,5A,,27325.187150,R
,0,00000163,,8,00,00,00,00,00,01,17,5B,,27325.188860,R
,0,00000565,,8,00,00,00,00,00,01,17,5B,,27325.189200,R
,0,00000163,,8,00,00,00,00,00,01,17,5C,,27325.190820,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.191080,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.191330,R
,0,000000A0,,8,0C,12,00,00,00,00,00,00,,27325.191590,R
,0,000000B0,,8,70,12,00,00,00,00,00,00,,27325.191850,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.192100,R
,0,000000C0,,8,D4,12,00,00,00,00,00,00,,27325.192360,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.192610,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.192870,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.193040,R
,0,00000163,,8,00,00,00,00,00,01,17,5D,,27325.193300,R
,0,00000565,,8,00,00,00,00,00,01,17,5C,,27325.193550,R
,0,00000565,,8,00,00,00,00,00,01,17,5D,,27325.193810,R
,0,00000163,,8,00,00,00,00,00,01,17,5E,,27325.194920,R
,0,00000565,,8,00,00,00,00,00,01,17,5E,,27325.195340,R
,0,00000163,,8,00,00,00,00,00,01,17,5F,,27325.196970,R
,0,00000565,,8,00,00,00,00,00,01,17,5F,,27325.197390,R
,0,00000163,,8,00,00,00,00,00,01,17,60,,27325.199010,R
,0,00000565,,8,00,00,00,00,00,01,17,60,,27325.199440,R
,0,00000163,,8,00,00,00,00,00,01,17,61,,27325.201060,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.201320,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.201570,R
,0,000000A1,,8,98,0D,00,00,00,00,00,00,,27325.201830,R
,0,000000B1,,8,98,0D,00,00,00,00,00,00,,27325.202000,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.202260,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.202510,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.202770,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.203020,R
,0,00000565,,8,00,00,00,00,00,01,17,61,,27325.203280,R
,0,00000163,,8,00,00,00,00,00,01,17,62,,27325.203540,R
,0,00000565,,8,00,00,00,00,00,01,17,62,,27325.203880,R
,0,00000163,,8,00,00,00,00,00,01,17,63,,27325.205160,R
,0,00000565,,8,00,00,00,00,00,01,17,63,,27325.205500,R
,0,00000163,,8,00,00,00,00,00,01,18,00,,27325.207210,R
,0,00000565,,8,00,00,00,00,00,01,18,00,,27325.207550,R
,0,00000163,,8,00,00,00,00,00,01,18,01,,27325.209170,R
,0,00000565,,8,00,00,00,00,00,01,18,01,,27325.209590,R
,0,000000A1,,8,9D,0D,00,00,00,00,00,00,,27325.211050,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.211300,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.211560,R
,0,000000B1,,8,9D,0D,00,00,00,00,00,00,,27325.211810,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.212070,R
,0,00000163,,8,00,00,00,00,00,01,18,02,,27325.212330,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.212500,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.212750,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.213010,R
,0,00000565,,8,00,00,00,00,00,01,18,02,,27325.213260,R
,0,00000163,,8,00,00,00,00,00,01,18,03,,27325.213860,R
,0,00000565,,8,00,00,00,00,00,01,18,03,,27325.214290,R
,0,00000163,,8,00,00,00,00,00,01,18,04,,27325.215310,R
,0,00000565,,8,00,00,00,00,00,01,18,04,,27325.215740,R
,0,00000163,,8,00,00,00,00,00,01,18,05,,27325.217360,R
,0,00000565,,8,00,00,00,00,00,01,18,05,,27325.217790,R
,0,00000163,,8,00,00,00,00,00,01,18,06,,27325.219410,R
,0,00000565,,8,00,00,00,00,00,01,18,06,,27325.219830,R
,0,000000A1,,8,A2,0D,00,00,00,00,00,00,,27325.221030,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.221290,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.221540,R
,0,000000B1,,8,A2,0D,00,00,00,00,00,00,,27325.221800,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.222050,R
,0,00000163,,8,00,00,00,00,00,01,18,07,,27325.222310,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.222570,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.222820,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.222990,R
,0,00000565,,8,00,00,00,00,00,01,18,07,,27325.223250,R
,0,00000163,,8,00,00,00,00,00,01,18,08,,27325.223850,R
,0,00000565,,8,00,00,00,00,00,01,18,08,,27325.224270,R
,0,00000163,,8,00,00,00,00,00,01,18,09,,27325.225550,R
,0,00000565,,8,00,00,00,00,00,01,18,09,,27325.225890,R
,0,00000163,,8,00,00,00,00,00,01,18,0A,,27325.227600,R
,0,00000565,,8,00,00,00,00,00,01,18,0A,,27325.227940,R
,0,00000163,,8,00,00,00,00,00,01,18,0B,,27325.229560,R
,0,00000565,,8,00,00,00,00,00,01,18,0B,,27325.229990,R
,0,000000A3,,8,0C,12,00,00,00,00,00,00,,27325.231100,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.231270,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.231530,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.231780,R
,0,000000B3,,8,D4,12,00,00,00,00,00,00,,27325.232040,R
,0,00000163,,8,00,00,00,00,00,01,18,0C,,27325.232290,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.232550,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.232810,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.233060,R
,0,00000565,,8,00,00,00,00,00,01,18,0C,,27325.233230,R
,0,00000163,,8,00,00,00,00,00,01,18,0D,,27325.233830,R
,0,00000565,,8,00,00,00,00,00,01,18,0D,,27325.234260,R
,0,00000163,,8,00,00,00,00,00,01,18,0E,,27325.235710,R
,0,00000565,,8,00,00,00,00,00,01,18,0E,,27325.236130,R
,0,00000163,,8,00,00,00,00,00,01,18,0F,,27325.237750,R
,0,00000565,,8,00,00,00,00,00,01,18,0F,,27325.238180,R
,0,00000163,,8,00,00,00,00,00,01,18,10,,27325.239800,R
,0,00000565,,8,00,00,00,00,00,01,18,10,,27325.240230,R
,0,000000A3,,8,0C,12,00,00,00,00,00,00,,27325.241080,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.241340,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.241510,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.241770,R
,0,000000B3,,8,D4,12,00,00,00,00,00,00,,27325.242020,R
,0,00000163,,8,00,00,00,00,00,01,18,11,,27325.242280,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.242530,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.242790,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.243050,R
,0,00000565,,8,00,00,00,00,00,01,18,11,,27325.243300,R
,0,00000163,,8,00,00,00,00,00,01,18,12,,27325.243900,R
,0,00000565,,8,00,00,00,00,00,01,18,12,,27325.244240,R
,0,00000163,,8,00,00,00,00,00,01,18,13,,27325.245950,R
,0,00000565,,8,00,00,00,00,00,01,18,13,,27325.246290,R
,0,00000163,,8,00,00,00,00,00,01,18,14,,27325.247990,R
,0,00000565,,8,00,00,00,00,00,01,18,14,,27325.248340,R
,0,00000163,,8,00,00,00,00,00,01,18,15,,27325.249960,R
,0,00000565,,8,00,00,00,00,00,01,18,15,,27325.250380,R
,0,000000A3,,8,0C,12,00,00,00,00,00,00,,27325.251070,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.251320,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.251580,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.251750,R
,0,000000B3,,8,D4,12,00,00,00,00,00,00,,27325.252010,R
,0,00000163,,8,00,00,00,00,00,01,18,16,,27325.252260,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.252520,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.252770,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.253030,R
,0,00000565,,8,00,00,00,00,00,01,18,16,,27325.253290,R
,0,00000163,,8,00,00,00,00,00,01,18,17,,27325.254050,R
,0,00000565,,8,00,00,00,00,00,01,18,17,,27325.254480,R
,0,00000163,,8,00,00,00,00,00,01,18,18,,27325.256100,R
,0,00000565,,8,00,00,00,00,00,01,18,18,,27325.256530,R
,0,00000163,,8,00,00,00,00,00,01,18,19,,27325.258150,R
,0,00000565,,8,00,00,00,00,00,01,18,19,,27325.258580,R
,0,00000163,,8,00,00,00,00,00,01,18,1A,,27325.260200,R
,0,00000565,,8,00,00,00,00,00,01,18,1A,,27325.260540,R
,0,000000A3,,8,0C,12,00,00,00,00,00,00,,27325.261050,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.261310,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.261560,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.261820,R
,0,000000B3,,8,D4,12,00,00,00,00,00,00,,27325.261990,R
,0,00000163,,8,00,00,00,00,00,01,18,1B,,27325.262250,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.262500,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.262760,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.263010,R
,0,00000565,,8,00,00,00,00,00,01,18,1B,,27325.263270,R
,0,00000163,,8,00,00,00,00,00,01,18,1C,,27325.264290,R
,0,00000565,,8,00,00,00,00,00,01,18,1C,,27325.264630,R
,0,00000163,,8,00,00,00,00,00,01,18,1D,,27325.266340,R
,0,00000565,,8,00,00,00,00,00,01,18,1D,,27325.266680,R
,0,00000163,,8,00,00,00,00,00,01,18,1E,,27325.268300,R
,0,00000565,,8,00,00,00,00,00,01,18,1E,,27325.268730,R
,0,00000163,,8,00,00,00,00,00,01,18,1F,,27325.270350,R
,0,00000565,,8,00,00,00,00,00,01,18,1F,,27325.270780,R
,0,000000C4,,8,A2,0D,00,00,00,00,00,00,,27325.271030,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.271290,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.271550,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.271800,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.272060,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.272310,R
,0,00000163,,8,00,00,00,00,00,01,18,20,,27325.272490,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.272740,R
,0,00000565,,8,00,00,00,00,00,01,18,20,,27325.273000,R
,0,00000163,,8,00,00,00,00,00,01,18,21,,27325.274450,R
,0,00000565,,8,00,00,00,00,00,01,18,21,,27325.274870,R
,0,00000163,,8,00,00,00,00,00,01,18,22,,27325.276500,R
,0,00000565,,8,00,00,00,00,00,01,18,22,,27325.276920,R
,0,00000163,,8,00,00,00,00,00,01,18,23,,27325.278540,R
,0,00000565,,8,00,00,00,00,00,01,18,23,,27325.278970,R
,0,00000163,,8,00,00,00,00,00,01,18,24,,27325.280590,R
,0,00000565,,8,00,00,00,00,00,01,18,24,,27325.280930,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.281190,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.281450,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.281700,R
,0,000000C4,,8,A2,0D,00,00,00,00,00,00,,27325.281960,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.282210,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.282470,R
,0,00000163,,8,00,00,00,00,00,01,18,25,,27325.282730,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.282980,R
,0,00000565,,8,00,00,00,00,00,01,18,25,,27325.283150,R
,0,00000163,,8,00,00,00,00,00,01,18,26,,27325.284600,R
,0,00000565,,8,00,00,00,00,00,01,18,26,,27325.285030,R
,0,00000163,,8,00,00,00,00,00,01,18,27,,27325.286650,R
,0,00000565,,8,00,00,00,00,00,01,18,27,,27325.287080,R
,0,00000163,,8,00,00,00,00,00,01,18,28,,27325.288700,R
,0,00000565,,8,00,00,00,00,00,01,18,28,,27325.289130,R
,0,00000163,,8,00,00,00,00,00,01,18,29,,27325.290750,R
,0,000000C4,,8,A2,0D,00,00,00,00,00,00,,27325.291000,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.291260,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.291510,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.291770,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.292030,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.292280,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.292540,R
,0,00000565,,8,00,00,00,00,00,01,18,29,,27325.292790,R
,0,00000163,,8,00,00,00,00,00,01,18,2A,,27325.293140,R
,0,00000565,,8,00,00,00,00,00,01,18,2A,,27325.293480,R
,0,00000163,,8,00,00,00,00,00,01,18,2B,,27325.294840,R
,0,00000565,,8,00,00,00,00,00,01,18,2B,,27325.295270,R
,0,00000163,,8,00,00,00,00,00,01,18,2C,,27325.296890,R
,0,00000565,,8,00,00,00,00,00,01,18,2C,,27325.297320,R
,0,00000163,,8,00,00,00,00,00,01,18,2D,,27325.298940,R
,0,00000565,,8,00,00,00,00,00,01,18,2D,,27325.299280,R
,0,00000163,,8,00,00,00,00,00,01,18,2E,,27325.300990,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.301240,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.301410,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.301670,R
,0,000000C4,,8,A2,0D,00,00,00,00,00,00,,27325.301930,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.302180,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.302440,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.302690,R
,0,00000565,,8,00,00,00,00,00,01,18,2E,,27325.302950,R
,0,00000163,,8,00,00,00,00,00,01,18,2F,,27325.303290,R
,0,00000565,,8,00,00,00,00,00,01,18,2F,,27325.303720,R
,0,00000163,,8,00,00,00,00,00,01,18,30,,27325.305000,R
,0,00000565,,8,00,00,00,00,00,01,18,30,,27325.305420,R
,0,00000163,,8,00,00,00,00,00,01,18,31,,27325.307050,R
,0,00000565,,8,00,00,00,00,00,01,18,31,,27325.307470,R
,0,00000163,,8,00,00,00,00,00,01,18,32,,27325.309090,R
,0,00000565,,8,00,00,00,00,00,01,18,32,,27325.309520,R
,0,000000C4,,8,A2,0D,00,00,00,00,00,00,,27325.311060,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.311310,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.311480,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.311740,R
,0,00000163,,8,00,00,00,00,00,01,18,33,,27325.311990,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.312250,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.312510,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.312760,R
,0,00000565,,8,00,00,00,00,00,01,18,33,,27325.313020,R
,0,00000163,,8,00,00,00,00,00,01,18,34,,27325.313620,R
,0,00000565,,8,00,00,00,00,00,01,18,34,,27325.313960,R
,0,00000163,,8,00,00,00,00,00,01,18,35,,27325.315240,R
,0,00000565,,8,00,00,00,00,00,01,18,35,,27325.315660,R
,0,00000163,,8,00,00,00,00,00,01,18,36,,27325.317290,R
,0,00000565,,8,00,00,00,00,00,01,18,36,,27325.317710,R
,0,00000163,,8,00,00,00,00,00,01,18,37,,27325.319330,R
,0,00000565,,8,00,00,00,00,00,01,18,37,,27325.319670,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.321040,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.321300,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.321550,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.321720,R
,0,00000163,,8,00,00,00,00,00,01,18,38,,27325.321980,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.322230,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.322490,R
,0,00000565,,8,00,00,00,00,00,01,18,38,,27325.322750,R
,0,00000163,,8,00,00,00,00,00,01,18,39,,27325.323340,R
,0,00000565,,8,00,00,00,00,00,01,18,39,,27325.323770,R
,0,00000163,,8,00,00,00,00,00,01,18,3A,,27325.325390,R
,0,00000565,,8,00,00,00,00,00,01,18,3A,,27325.325820,R
,0,00000163,,8,00,00,00,00,00,01,18,3B,,27325.327440,R
,0,00000565,,8,00,00,00,00,00,01,18,3B,,27325.327870,R
,0,00000163,,8,00,00,00,00,00,01,18,3C,,27325.329490,R
,0,00000565,,8,00,00,00,00,00,01,18,3C,,27325.329910,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.331020,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.331280,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.331540,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.331790,R
,0,00000163,,8,00,00,00,00,00,01,18,3D,,27325.331960,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.332220,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.332470,R
,0,00000565,,8,00,00,00,00,00,01,18,3D,,27325.332730,R
,0,00000163,,8,00,00,00,00,00,01,18,3E,,27325.333580,R
,0,00000565,,8,00,00,00,00,00,01,18,3E,,27325.334010,R
,0,00000163,,8,00,00,00,00,00,01,18,3F,,27325.335630,R
,0,00000565,,8,00,00,00,00,00,01,18,3F,,27325.335970,R
,0,00000163,,8,00,00,00,00,00,01,18,40,,27325.337680,R
,0,00000565,,8,00,00,00,00,00,01,18,40,,27325.338020,R
,0,00000163,,8,00,00,00,00,00,01,18,41,,27325.339730,R
,0,00000565,,8,00,00,00,00,00,01,18,41,,27325.340070,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.341010,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.341260,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.341520,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.341780,R
,0,00000163,,8,00,00,00,00,00,01,18,42,,27325.342030,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.342200,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.342460,R
,0,00000565,,8,00,00,00,00,00,01,18,42,,27325.342710,R
,0,00000163,,8,00,00,00,00,00,01,18,43,,27325.343740,R
,0,00000565,,8,00,00,00,00,00,01,18,43,,27325.344170,R
,0,00000163,,8,00,00,00,00,00,01,18,44,,27325.345790,R
,0,00000565,,8,00,00,00,00,00,01,18,44,,27325.346210,R
,0,00000163,,8,00,00,00,00,00,01,18,45,,27325.347830,R
,0,00000565,,8,00,00,00,00,00,01,18,45,,27325.348260,R
,0,00000163,,8,00,00,00,00,00,01,18,46,,27325.349880,R
,0,00000565,,8,00,00,00,00,00,01,18,46,,27325.350310,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.350990,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.351250,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.351500,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.351760,R
,0,00000163,,8,00,00,00,00,00,01,18,47,,27325.352020,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.352270,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.352530,R
,0,00000565,,8,00,00,00,00,00,01,18,47,,27325.352700,R
,0,00000163,,8,00,00,00,00,00,01,18,48,,27325.353980,R
,0,00000565,,8,00,00,00,00,00,01,18,48,,27325.354410,R
,0,00000163,,8,00,00,00,00,00,01,18,49,,27325.356030,R
,0,00000565,,8,00,00,00,00,00,01,18,49,,27325.356370,R
,0,00000163,,8,00,00,00,00,00,01,18,4A,,27325.358070,R
,0,00000565,,8,00,00,00,00,00,01,18,4A,,27325.358420,R
,0,00000163,,8,00,00,00,00,00,01,18,4B,,27325.360040,R
,0,00000565,,8,00,00,00,00,00,01,18,4B,,27325.360460,R
,0,000000A0,,8,11,12,00,00,00,00,00,00,,27325.360980,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.361230,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.361490,R
,0,000000B0,,8,75,12,00,00,00,00,00,00,,27325.361740,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.362000,R
,0,000000C0,,8,D9,12,00,00,00,00,00,00,,27325.362260,R
,0,00000163,,8,00,00,00,00,00,01,18,4C,,27325.362430,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.362680,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.362940,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.363190,R
,0,00000565,,8,00,00,00,00,00,01,18,4C,,27325.363450,R
,0,00000163,,8,00,00,00,00,00,01,18,4D,,27325.364130,R
,0,00000565,,8,00,00,00,00,00,01,18,4D,,27325.364560,R
,0,00000163,,8,00,00,00,00,00,01,18,4E,,27325.366180,R
,0,00000565,,8,00,00,00,00,00,01,18,4E,,27325.366610,R
,0,00000163,,8,00,00,00,00,00,01,18,4F,,27325.368230,R
,0,00000565,,8,00,00,00,00,00,01,18,4F,,27325.368660,R
,0,00000163,,8,00,00,00,00,00,01,18,50,,27325.370280,R
,0,00000565,,8,00,00,00,00,00,01,18,50,,27325.370700,R
,0,000000A0,,8,16,12,00,00,00,00,00,00,,27325.370960,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.371220,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.371470,R
,0,000000B0,,8,7A,12,00,00,00,00,00,00,,27325.371730,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.371980,R
,0,000000C0,,8,DE,12,00,00,00,00,00,00,,27325.372240,R
,0,00000163,,8,00,00,00,00,00,01,18,51,,27325.372500,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.372750,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.372920,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.373180,R
,0,00000565,,8,00,00,00,00,00,01,18,51,,27325.373430,R
,0,00000163,,8,00,00,00,00,00,01,18,52,,27325.374370,R
,0,00000565,,8,00,00,00,00,00,01,18,52,,27325.374710,R
,0,00000163,,8,00,00,00,00,00,01,18,53,,27325.376420,R
,0,00000565,,8,00,00,00,00,00,01,18,53,,27325.376760,R
,0,00000163,,8,00,00,00,00,00,01,18,54,,27325.378470,R
,0,00000565,,8,00,00,00,00,00,01,18,54,,27325.378810,R
,0,00000163,,8,00,00,00,00,00,01,18,55,,27325.380430,R
,0,00000565,,8,00,00,00,00,00,01,18,55,,27325.380860,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.381110,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.381370,R
,0,000000A0,,8,1B,12,00,00,00,00,00,00,,27325.381630,R
,0,000000B0,,8,7F,12,00,00,00,00,00,00,,27325.381880,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.382140,R
,0,000000C0,,8,E3,12,00,00,00,00,00,00,,27325.382310,R
,0,00000163,,8,00,00,00,00,00,01,18,56,,27325.382570,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.382820,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.383080,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.383330,R
,0,00000565,,8,00,00,00,00,00,01,18,56,,27325.383590,R
,0,00000163,,8,00,00,00,00,00,01,18,57,,27325.384530,R
,0,00000565,,8,00,00,00,00,00,01,18,57,,27325.384950,R
,0,00000163,,8,00,00,00,00,00,01,18,58,,27325.386580,R
,0,00000565,,8,00,00,00,00,00,01,18,58,,27325.387000,R
,0,00000163,,8,00,00,00,00,00,01,18,59,,27325.388620,R
,0,00000565,,8,00,00,00,00,00,01,18,59,,27325.389050,R
,0,00000163,,8,00,00,00,00,00,01,18,5A,,27325.390670,R
,0,000000A0,,8,20,12,00,00,00,00,00,00,,27325.391010,R
,0,00000090,,8,64,00,00,00,00,00,00,00,,27325.391270,R
,0,00000098,,8,64,00,00,00,00,00,00,00,,27325.391440,R
,0,000000B0,,8,84,12,00,00,00,00,00,00,,27325.391700,R
,0,000000B2,,8,64,00,00,00,00,00,00,00,,27325.391950,R
,0,000000C0,,8,E8,12,00,00,00,00,00,00,,27325.392210,R
,0,00000230,,8,64,00,00,00,00,00,00,00,,27325.392460,R
,0,00000323,,8,64,00,00,00,00,00,00,00,,27325.392720,R
,0,00000500,,8,64,00,00,00,00,00,00,00,,27325.392980,R
,0,00000163,,8,00,00,00,00,00,01,18,5B,,27325.393230,R
,0,00000565,,8,00,00,00,00,00,01,18,5A,,27325.393490,R
,0,00000565,,8,00,00,00,00,00,01,18,5B,,27325.393660,R
,0,00000163,,8,00,00,00,00,00,01,18,5C,,27325.394770,R
,0,00000565,,8,00,00,00,00,00,01,18,5C,,27325.395110,R
